,Player,Squad,Salary.2021,Salary 2022,Salary 2023,Salary 2024,Salary 2025,Salary 2026,Salary 2027,Salary 2028,Salary 2029,Salary 2030,Salary 2031
1656,j.nanziri,Serious Ranchers,20920000,21630000,21850000,21600000,21700000,21650000,21690000,21890000,21690000,21760000,22200000
1657,n.muhammadu,Serious Ranchers,20440000,21190000,21420000,21350000,21100000,21210000,21150000,21200000,21390000,21190000,21260000
1658,i.greenberg,Serious Ranchers,16370000,16980000,17030000,17370000,16370000,16370000,16370000,16370000,16370000,16370000,16370000
1659,d.onzia,Serious Ranchers,20300000,21060000,21010000,21050000,21240000,21050000,21120000,21550000,20300000,20300000,20300000
1660,k.shibata,Serious Ranchers,11290000,11780000,11680000,11710000,11810000,11700000,11740000,11980000,11290000,11290000,11290000
1661,l.sayed,Serious Ranchers,21990000,22840000,22740000,23040000,22970000,22700000,22810000,22760000,22800000,23010000,22800000
1662,f.nanfuka,Serious Ranchers,8500000,8880000,8870000,8790000,8910000,8880000,8780000,8820000,8800000,8810000,8890000
1663,w.fernando,Serious Ranchers,14650000,15300000,15120000,15200000,15160000,15190000,15330000,15190000,15240000,15550000,14650000
1664,k.supriadi,Serious Ranchers,32540000,33960000,33590000,33760000,33680000,33750000,34050000,33730000,33850000,34540000,32540000
1665,j.manu,Serious Ranchers,14860000,15450000,15360000,15570000,15520000,15340000,15420000,15380000,15410000,15550000,15410000
1666,l.bekher,Serious Ranchers,10810000,11330000,11120000,11310000,11280000,11230000,11280000,11180000,11330000,11290000,11160000
1667,q.henriksen,Serious Ranchers,20940000,22230000,21870000,21620000,21720000,21670000,21720000,21910000,21710000,21780000,22230000
1668,t.bhebhe,Serious Ranchers,16770000,17440000,16770000,16770000,16770000,16770000,16770000,16770000,16770000,16770000,16770000
1669,h.hansen,Serious Ranchers,22780000,23550000,24180000,22780000,22780000,22780000,22780000,22780000,22780000,22780000,22780000
1670,i.mwase,Serious Ranchers,40260000,42180000,42180000,42050000,41560000,41770000,41670000,41750000,42130000,41740000,41880000
1671,g.chemutai,Serious Ranchers,33830000,35080000,35330000,34930000,35100000,35010000,35080000,35400000,35070000,35190000,35910000
1672,l.razaie,Serious Ranchers,29850000,30860000,31230000,30950000,31050000,31680000,29850000,29850000,29850000,29850000,29850000
1673,w.lotfi,Serious Ranchers,21450000,21450000,22470000,22400000,22150000,22250000,22200000,22240000,22440000,22240000,22310000
1674,j.turyasingura,Serious Ranchers,11660000,12180000,11660000,11660000,11660000,11660000,11660000,11660000,11660000,11660000,11660000
1675,s.akiteng,Serious Ranchers,28920000,30210000,29860000,3e+07,29930000,29990000,30260000,29980000,30080000,30700000,28920000
1676,m.wandera,Serious Ranchers,8830000,9150000,9120000,9160000,9140000,9160000,9240000,9150000,9190000,9370000,8830000
1677,b.gondo,Serious Ranchers,17950000,18750000,18670000,19050000,17950000,17950000,17950000,17950000,17950000,17950000,17950000
1678,c.arineitwe,Serious Ranchers,26890000,27870000,27760000,27900000,27830000,27890000,28140000,27880000,27970000,28540000,26890000
1679,v.siregar,Serious Ranchers,12690000,13120000,13280000,13190000,13050000,13280000,13250000,13180000,13240000,13120000,13300000
1680,b.putra,Serious Ranchers,26520000,27420000,27790000,27700000,27380000,27510000,27450000,27500000,27750000,27490000,27590000
1681,g.frimpong,Serious Ranchers,25790000,26730000,27020000,26940000,26630000,26760000,26690000,26750000,26990000,26740000,26830000
1682,r.danquah,Serious Ranchers,28390000,29630000,29700000,29510000,29200000,29720000,29640000,29490000,29630000,29350000,29740000
1683,y.torres,Serious Ranchers,26300000,27450000,27190000,27560000,27470000,27150000,27290000,27220000,27270000,27520000,27270000
1684,b.ylmaz,Spicy Pointers,16210000,16970000,16840000,16920000,16760000,16980000,16930000,16740000,16820000,16780000,16810000
1685,o.andoh,Spicy Pointers,11350000,11890000,11850000,11790000,11850000,11730000,11890000,11850000,11720000,11780000,11750000
1686,e.atim,Spicy Pointers,21950000,2.3e+07,22930000,22660000,22770000,22720000,22760000,22970000,22760000,22830000,23300000
1687,f.yusuf,Spicy Pointers,15080000,15570000,15750000,15570000,15650000,15610000,15640000,15780000,15630000,15690000,16010000
1688,g.muzamba,Spicy Pointers,32400000,33590000,33610000,33530000,33600000,33900000,33590000,33700000,34390000,32400000,32400000
1689,l.vanags,Spicy Pointers,31920000,33200000,33200000,33880000,31920000,31920000,31920000,31920000,31920000,31920000,31920000
1690,m.namiiro,Spicy Pointers,14970000,15680000,15890000,14970000,14970000,14970000,14970000,14970000,14970000,14970000,14970000
1691,o.ahamad,Spicy Pointers,14300000,14820000,14940000,14760000,14840000,14800000,14830000,14960000,14820000,14880000,15180000
1692,v.macuacua,Spicy Pointers,19990000,20730000,20790000,21220000,19990000,19990000,19990000,19990000,19990000,19990000,19990000
1693,b.mayer,Spicy Pointers,27460000,28240000,28730000,28470000,28560000,29150000,27460000,27460000,27460000,27460000,27460000
1694,e.kiyingi,Spicy Pointers,14560000,15240000,15240000,15200000,15120000,15200000,15050000,15250000,15210000,15030000,15110000
1695,f.odaga,Spicy Pointers,22710000,23590000,23710000,23590000,23700000,23480000,23790000,23720000,23450000,23560000,23500000
1696,v.lahtinen,Spicy Pointers,20140000,20920000,21020000,20820000,21100000,21040000,20790000,20890000,20840000,20890000,21070000
1697,w.nakato,Spicy Pointers,13170000,13620000,13740000,13620000,13800000,13760000,13600000,13660000,13630000,13660000,13780000
1698,x.sakamoto,Spicy Pointers,32770000,3.4e+07,34330000,34230000,33830000,3.4e+07,33920000,33980000,34290000,33970000,34090000
1699,a.patal,Spicy Pointers,24510000,25650000,25370000,25420000,25650000,25410000,25500000,26010000,24510000,24510000,24510000
1700,q.oryema,Spicy Pointers,27310000,28500000,28510000,28370000,28500000,28240000,28610000,28520000,28190000,28330000,28260000
1701,c.grassi,Spicy Pointers,13200000,13650000,13650000,13830000,13790000,13630000,13690000,13660000,13690000,13810000,13680000
1702,j.mahmoudi,Spicy Pointers,31500000,32750000,3.3e+07,32900000,32520000,32680000,32600000,32670000,32960000,32660000,32770000
1703,e.nabwami,Spicy Pointers,17110000,17870000,17600000,17910000,17860000,17770000,17860000,17690000,17930000,17870000,17660000
1704,a.white,Spicy Pointers,17970000,18770000,18550000,18640000,18600000,18640000,18800000,18630000,18690000,19070000,17970000
1705,l.namaganda,Spicy Pointers,7860000,7860000,8110000,8150000,8130000,8150000,8220000,8150000,8180000,8340000,7860000
1706,r.martin,Spicy Pointers,3960000,4100000,3960000,3960000,3960000,3960000,3960000,3960000,3960000,3960000,3960000
1707,a.odaga,Spicy Pointers,20410000,21220000,21170000,21360000,21160000,21230000,21660000,20410000,20410000,20410000,20410000
1708,p.anirwoth,Spicy Pointers,17170000,17810000,17660000,17970000,17920000,17830000,17920000,17750000,17990000,17930000,17730000
1709,x.kanyunyuzi,Spicy Pointers,33250000,34730000,34790000,34470000,34590000,35290000,33250000,33250000,33250000,33250000,33250000
1710,i.conte,Spicy Pointers,32380000,34370000,33430000,33590000,33510000,33580000,33880000,33570000,33680000,34370000,32380000
1711,g.ibraimo,Spicy Pointers,11350000,11890000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000
1712,e.gou,Spicy Pointers,34520000,36110000,36050000,35640000,35810000,35730000,35800000,36120000,35790000,35910000,36640000
1713,f.meier,Spicy Pointers,21990000,23020000,22860000,22610000,23020000,22960000,22840000,22950000,22740000,23040000,22970000
1714,m.alharbi,Spicy Pointers,12070000,12610000,12600000,12540000,12600000,12480000,12650000,12610000,12460000,12520000,12490000
1715,n.dutta,Spicy Pointers,16830000,17620000,17380000,17460000,17420000,17450000,17610000,17450000,17510000,17860000,16830000
1716,i.chawinga,Spicy Pointers,26750000,27750000,27920000,27780000,27920000,27660000,28030000,27940000,27620000,27750000,27690000
1717,e.potonik,Strange Pioneers,11360000,11860000,11760000,11780000,11890000,11780000,11820000,12060000,11360000,11360000,11360000
1718,g.omirambe,Strange Pioneers,31390000,32570000,32450000,32890000,32790000,32410000,32570000,32490000,32550000,32850000,32540000
1719,q.abo,Strange Pioneers,17550000,18120000,18160000,18200000,18360000,18190000,18260000,18630000,17550000,17550000,17550000
1720,c.haas,Strange Pioneers,12830000,13300000,13310000,13280000,13310000,13420000,13300000,13350000,13620000,12830000,12830000
1721,y.rodriguez,Strange Pioneers,10530000,10990000,10950000,11180000,10530000,10530000,10530000,10530000,10530000,10530000,10530000
1722,z.kiirya,Strange Pioneers,15060000,15570000,15640000,15720000,15570000,15780000,15730000,15550000,15620000,15590000,15620000
1723,f.hang,Strange Pioneers,19880000,20750000,20830000,20760000,20520000,20630000,20580000,20620000,20800000,20610000,20680000
1724,u.mayer,Strange Pioneers,10790000,11270000,11210000,11260000,11160000,11300000,11270000,11140000,11190000,11170000,11190000
1725,b.maruyama,Strange Pioneers,23910000,24680000,24680000,24810000,24750000,24800000,25020000,24790000,24870000,25380000,23910000
1726,i.franke,Strange Pioneers,11010000,11380000,11420000,11390000,11420000,11520000,11410000,11450000,11690000,11010000,11010000
1727,i.paswan,Strange Pioneers,15150000,15580000,15870000,15820000,15640000,15720000,15680000,15710000,15850000,15710000,15760000
1728,h.olowo,Strange Pioneers,10980000,11460000,11490000,11460000,11400000,11460000,11350000,11500000,11470000,11340000,11390000
1729,s.candiru,Strange Pioneers,18170000,18970000,18870000,18960000,18790000,19040000,18980000,18760000,18850000,18810000,18840000
1730,z.kebirungi,Strange Pioneers,36810000,36810000,38230000,38420000,38060000,38570000,38450000,3.8e+07,38190000,38100000,38170000
1731,e.amanya,Strange Pioneers,33080000,34020000,33080000,33080000,33080000,33080000,33080000,33080000,33080000,33080000,33080000
1732,y.akiror,Strange Pioneers,29230000,30330000,30590000,30510000,30360000,30510000,30220000,30630000,30530000,30180000,30330000
1733,p.nkomo,Strange Pioneers,16380000,16980000,16950000,16990000,17140000,16980000,17040000,17390000,16380000,16380000,16380000
1734,r.namande,Strange Pioneers,24100000,24880000,25070000,25580000,24100000,24100000,24100000,24100000,24100000,24100000,24100000
1735,b.nakandi,Strange Pioneers,9560000,9980000,9920000,9890000,9910000,1e+07,9910000,9940000,10150000,9560000,9560000
1736,b.quaye,Strange Pioneers,21690000,22640000,22530000,22640000,22430000,22730000,22650000,22390000,22500000,22450000,22490000
1737,g.caputo,Strange Pioneers,21610000,22370000,22440000,22550000,22340000,22640000,22570000,22310000,22420000,22370000,22410000
1738,d.sorrentino,Strange Pioneers,14950000,15530000,15500000,15640000,15500000,15550000,15870000,14950000,14950000,14950000,14950000
1739,w.binmohamad,Strange Pioneers,12830000,13400000,13390000,13260000,13440000,13400000,13250000,13310000,13280000,13310000,13420000
1740,a.dekker,Strange Pioneers,14600000,15300000,15070000,15150000,15110000,15140000,15280000,15140000,15190000,15500000,14600000
1741,w.soltani,Strange Pioneers,43540000,45060000,45480000,44950000,45170000,45060000,45150000,45560000,45140000,45290000,46210000
1742,h.che,Strange Pioneers,27960000,28870000,2.9e+07,29260000,28990000,29080000,29680000,27960000,27960000,27960000,27960000
1743,a.anwar,Strange Pioneers,19460000,20650000,20190000,20140000,20180000,20360000,20170000,20240000,20650000,19460000,19460000
1744,w.cheang,Strange Pioneers,23230000,24310000,23230000,23230000,23230000,23230000,23230000,23230000,23230000,23230000,23230000
1745,o.mapfumo,Sugar Bengals,37080000,39360000,38710000,38510000,38700000,38340000,38850000,38730000,38280000,38470000,38380000
1746,r.ishii,Sugar Bengals,16690000,17360000,16690000,16690000,16690000,16690000,16690000,16690000,16690000,16690000,16690000
1747,h.francisco,Sugar Bengals,11910000,12350000,12640000,11910000,11910000,11910000,11910000,11910000,11910000,11910000,11910000
1748,d.amanyire,Sugar Bengals,17620000,18440000,18440000,18270000,18330000,18700000,17620000,17620000,17620000,17620000,17620000
1749,p.tzur,Sugar Bengals,16650000,17230000,17260000,17320000,17670000,16650000,16650000,16650000,16650000,16650000,16650000
1750,w.ongom,Sugar Bengals,21450000,22390000,22240000,22440000,22240000,22310000,22770000,21450000,21450000,21450000,21450000
1751,e.gayakwad,Sugar Bengals,28250000,29300000,29340000,29480000,29210000,29600000,29510000,29170000,29310000,29240000,29300000
1752,f.oyama,Sugar Bengals,38330000,40120000,40110000,39740000,39870000,40680000,38330000,38330000,38330000,38330000,38330000
1753,b.binabdrahman,Sugar Bengals,29220000,30350000,30500000,30350000,30490000,30210000,30610000,30520000,30170000,30320000,30240000
1754,e.binmohamed,Sugar Bengals,27110000,27110000,28290000,28030000,28400000,28320000,27990000,28130000,28060000,28110000,28370000
1755,j.koval,Sugar Bengals,17600000,18310000,17600000,17600000,17600000,17600000,17600000,17600000,17600000,17600000,17600000
1756,a.berkowitz,Sugar Bengals,13820000,14270000,14670000,13820000,13820000,13820000,13820000,13820000,13820000,13820000,13820000
1757,c.chand,Sugar Bengals,27820000,28840000,28860000,28790000,28850000,29110000,28840000,28940000,29530000,27820000,27820000
1758,w.doyle,Sugar Bengals,39760000,41660000,41360000,42200000,39760000,39760000,39760000,39760000,39760000,39760000,39760000
1759,e.hasahya,Sugar Bengals,37120000,38740000,38770000,38320000,38510000,38420000,38490000,38840000,38480000,38610000,39400000
1760,u.guillot,Sugar Bengals,34160000,35740000,35320000,35790000,35680000,35270000,35440000,35350000,35430000,35740000,35410000
1761,h.tumukunde,Sugar Bengals,35630000,37040000,36940000,37060000,37820000,35630000,35630000,35630000,35630000,35630000,35630000
1762,j.mubangizi,Wet Flames,16620000,17200000,17090000,17400000,17350000,17260000,17350000,17180000,17410000,17360000,17160000
1763,v.kaneko,Wet Flames,16170000,16760000,16770000,16920000,16760000,16820000,17160000,16170000,16170000,16170000,16170000
1764,s.sanchez,Wet Flames,25890000,26890000,26930000,27480000,25890000,25890000,25890000,25890000,25890000,25890000,25890000
1765,d.namayanja,Wet Flames,14660000,15230000,15300000,15160000,15360000,15310000,15140000,15210000,15170000,15200000,15340000
1766,u.mansour,Wet Flames,5830000,6030000,6080000,6030000,6110000,6090000,6020000,6050000,6030000,6050000,6100000
1767,m.sinh,Wet Flames,25600000,26470000,26820000,26740000,26430000,26560000,26500000,26550000,26790000,26540000,26630000
1768,l.schmid,Wet Flames,22230000,23270000,23290000,23220000,22950000,23060000,23010000,23050000,23260000,23050000,23120000
1769,s.katooko,Wet Flames,14640000,15110000,15280000,15210000,15280000,15140000,15340000,15290000,15110000,15190000,15150000
1770,x.nakong,Wet Flames,14510000,15070000,15050000,15020000,15050000,15180000,15040000,15090000,15400000,14510000,14510000
1771,r.uchida,Wet Flames,37960000,39620000,39620000,39250000,39770000,39650000,39190000,39380000,39290000,39370000,39720000
1772,q.acen,Wet Flames,25190000,26160000,26040000,26390000,26310000,26010000,26130000,26070000,26120000,26360000,26110000
1773,f.mugabe,Wet Flames,27140000,28160000,28320000,28060000,28440000,28350000,28020000,28160000,28090000,28150000,28400000
1774,l.novak,Wet Flames,22060000,22930000,22830000,22880000,23080000,22870000,22950000,23410000,22060000,22060000,22060000
1775,o.suzuki,Wet Flames,14560000,15230000,14970000,15240000,15200000,15120000,15200000,15050000,15250000,15210000,15030000
1776,m.nyamahunge,Wet Flames,11220000,11650000,11630000,11670000,11910000,11220000,11220000,11220000,11220000,11220000,11220000
1777,a.whang,Wet Flames,21140000,22150000,22060000,21860000,22150000,22080000,21830000,21930000,21880000,21920000,22120000
1778,d.mattila,Wet Flames,18500000,19130000,19320000,19100000,19190000,19150000,19190000,19360000,19180000,19240000,19640000
1779,b.kansiime,Wet Flames,24120000,25050000,25270000,25190000,24900000,25020000,24960000,25010000,25240000,25010000,25090000
1780,d.roussel,Wet Flames,27960000,29040000,29180000,28910000,29290000,29200000,28870000,29010000,28940000,2.9e+07,29260000
1781,l.sigauke,Wet Flames,24640000,25590000,25720000,25480000,25820000,25740000,25440000,25560000,25500000,25550000,25780000
1782,m.takacs,Wet Flames,26210000,27060000,27350000,27100000,27460000,27380000,27060000,27190000,27130000,27180000,27430000
1783,u.chavez,Wet Flames,24090000,25210000,24990000,24930000,24980000,25210000,24970000,25060000,25570000,24090000,24090000
1784,f.ndou,Wet Flames,12550000,12960000,13010000,13050000,13320000,12550000,12550000,12550000,12550000,12550000,12550000
1785,j.maeda,Wet Flames,21100000,21920000,21890000,21840000,21880000,22080000,21870000,21950000,22400000,21100000,21100000
1786,h.baumgartner,Wet Flames,19200000,19920000,20040000,19850000,20120000,20050000,19820000,19920000,19870000,19910000,20090000
