,Player,Age,FW,MF,DF,GK,Salary
3293,m.wojcik,25,1,1,0,0,4922308.419
3294,j.ogawa,34,0,0,0,1,9095490.87
3295,a.chipeta,22,0,0,0,1,7967640.264
3296,h.dehghan,25,0,1,0,0,2860900.305
3297,a.engi,26,0,1,0,0,2738505.624
3298,b.grabowski,35,0,1,0,0,4912540.371
3299,q.messina,29,0,1,0,0,4797478.873
3300,v.foong,20,0,1,0,0,5827447.282
3301,z.robin,20,0,1,0,0,493008.9098
3302,v.apio,19,1,1,0,0,4263647.576
3303,e.kunihira,29,1,1,0,0,7660921.698
3304,f.sepp,22,0,0,1,0,6006893.501
3305,g.bernardi,34,0,0,1,0,988997.1429
3306,j.driwaru,22,0,0,1,0,5173954.165
3307,l.masson,26,0,0,1,0,803285.5654
3308,l.namugaya,23,0,0,1,0,2678604.749
3309,q.nakintu,30,0,0,1,0,945785.1796
3310,r.okoye,34,0,0,1,0,7811744.202
3311,k.koskinen,19,0,0,1,0,6066322.813
3312,c.namanda,36,0,0,1,0,3633779.064
3313,d.gunther,29,0,0,1,0,2398191.506
3314,h.suleiman,21,0,1,1,0,4398137.889
3315,r.lor,26,1,0,0,0,4777862.323
3316,e.kaweesi,23,1,0,0,0,6693248.608
3317,x.ngwenya,21,1,0,0,0,6124709.214
3318,a.tusingwire,21,1,1,0,0,5104690.101
3319,m.musenero,21,1,1,0,0,8057342.177
3320,n.soto,23,1,1,0,0,6698670.957
3321,u.tan,23,1,1,0,0,2983522.815
3322,a.suboti,31,0,0,0,1,9196671.699
3323,t.bonabana,26,0,0,0,1,1734820.131
3324,o.majhi,27,0,1,0,0,1922991.886
3325,p.giramia,29,0,1,0,0,1255579.591
3326,w.muwanga,33,0,1,0,0,6196662.014
3327,g.shah,25,1,1,0,0,5098963.412
3328,b.rubio,20,1,1,0,0,3485378.431
3329,h.hovhannisyan,34,1,1,0,0,4748186.908
3330,x.chevalier,23,1,1,0,0,9249123.636
3331,w.muchenje,24,0,0,1,0,4939546.771
3332,c.prakash,18,0,0,1,0,9291650.863
3333,f.binishak,32,0,0,1,0,741716.1235
3334,k.amer,22,0,0,1,0,6082243.903
3335,k.ber,19,0,0,1,0,3531735.129
3336,s.aisyah,23,0,0,1,0,9087371.236
3337,b.savolainen,26,0,0,1,0,3320180.085
3338,y.koay,28,0,0,1,0,8932361.721
3339,h.kabugho,26,0,0,1,0,532507.3442
3340,v.thakor,18,0,1,1,0,6151921.382
3341,q.mangwiro,25,1,0,0,0,8202345.062
3342,e.akwii,18,1,0,0,0,769614.2567
3343,f.chiumia,24,1,0,0,0,4997032.823
3344,k.katongole,17,1,0,0,0,6177648.286
3345,e.desantis,23,1,1,0,0,6019824.586
3346,g.leclercq,18,1,1,0,0,6920659.126
3347,h.sugiyama,26,1,1,0,0,1003559.883
3348,q.ajiko,23,1,1,0,0,4259487.663
3349,e.wibowo,28,0,0,0,1,2649442.22
3350,v.arnold,26,0,0,0,1,9269747.063
3351,b.ochieng,36,0,0,0,1,5418015.9
3352,g.nakisuyi,24,0,1,0,0,9221850.399
3353,i.salminen,17,0,1,0,0,8697547.856
3354,m.jha,30,0,1,0,0,399302.9166
3355,p.hakim,16,0,1,0,0,6450906.475
3356,y.ademovi,31,0,1,0,0,3674143.335
3357,y.zia,29,0,1,0,0,1820688.125
3358,d.kakande,27,1,1,0,0,4859564.659
3359,f.bello,26,1,1,0,0,6348987.356
3360,q.awekonimungu,24,1,1,0,0,2006939.543
3361,u.mustapha,19,1,1,0,0,5000456.718
3362,b.amin,18,1,1,0,0,6894841.171
3363,x.ssemakula,22,0,0,1,0,2735239.017
3364,v.ezra,22,0,0,1,0,8632285.176
3365,z.patel,24,0,0,1,0,8254760.773
3366,a.nakiranda,19,0,0,1,0,5438660.491
3367,b.simango,22,0,0,1,0,33775.15143
3368,e.fernando,28,0,0,1,0,765385.9146
3369,e.schmitz,21,0,0,1,0,8483160.47
3370,q.ueda,18,0,0,1,0,1628936.614
3371,t.yldz,23,0,0,1,0,8735864.261
3372,u.chen,35,0,0,1,0,5521997.563
3373,l.rostami,27,0,0,1,0,5671104.111
3374,z.donkor,21,0,0,1,0,5471351.398
3375,d.kyambadde,18,0,0,1,0,7330298.692
3376,s.agustina,29,0,0,1,0,388632.9368
3377,b.miyasaki,19,0,1,1,0,6254839.916
3378,c.nankya,19,1,0,0,0,7321616.216
3379,i.okada,33,1,0,0,0,5385232.096
3380,k.woniak,23,1,0,0,0,1038127.224
3381,m.galli,18,1,0,0,0,1099777.774
3382,u.rees,32,1,0,0,0,2146019.187
3383,v.gallo,29,1,0,0,0,5865734.044
3384,k.guerra,20,1,1,0,0,6848530.191
3385,h.kamal,34,0,0,0,1,9329208.044
3386,i.sano,18,0,0,0,1,3049776.167
3387,j.lunkuse,20,0,0,0,1,1701381.745
3388,t.khaukha,23,0,1,0,0,4605480.46
3389,e.pang,18,0,1,0,0,9462015.537
3390,h.nsungwa,21,0,1,0,0,9598274.895
3391,n.oyama,30,0,1,0,0,4828133.811
3392,o.amanyire,20,0,1,0,0,5250974.389
3393,r.mujuni,16,0,1,0,0,6158065.933
3394,g.avraham,22,0,1,1,0,6721938.089
3395,d.dumitru,25,1,1,0,0,2981452.624
3396,g.debnath,17,1,1,0,0,8019191.624
3397,h.chirwa,18,1,1,0,0,7955899.222
3398,n.masango,19,1,1,0,0,8913129.034
3399,n.opolot,18,1,1,0,0,4281740.707
3400,t.amutuhaire,22,1,1,0,0,1486131.518
3401,z.katusiime,31,1,1,0,0,1889582.465
3402,h.munetsi,30,1,1,0,0,2236955.43
3403,e.ilukol,24,0,0,1,0,2762852.033
3404,f.olinga,28,0,0,1,0,1919722.489
3405,m.ruggiero,24,0,0,1,0,7730770.274
3406,l.masaba,33,0,0,1,0,5585841.781
3407,j.schuster,23,0,0,1,0,3547933.426
3408,r.dumont,25,0,0,1,0,7327833.074
3409,d.tshuma,25,1,0,0,0,6220864.57
3410,x.kwesiga,21,1,0,0,0,3308883.566
3411,a.salazar,23,1,0,0,0,8447206.434
3412,u.musekiwa,22,1,0,0,0,8629115.899
3413,e.okonkwo,20,1,1,0,0,3593761.622
3414,s.moss,26,1,1,0,0,5435554.782
3415,y.khatun,22,1,1,0,0,2605257.096
3416,a.tushabomwe,24,1,1,0,0,703786.7748
3417,j.chukwu,26,0,0,0,1,4431711.605
3418,r.rizzi,32,0,0,0,1,9159074.787
3419,f.evans,23,0,1,0,0,3608774.642
3420,q.kaseke,24,0,1,0,0,6528500.025
3421,j.sembiring,21,0,1,0,0,976579.6478
3422,o.muwonge,17,0,1,0,0,9846289.644
3423,a.nwachukwu,24,0,1,0,0,4870877.566
3424,p.oravec,29,0,1,0,0,7494499.293
3425,p.otoo,18,0,1,0,0,988541.7649
3426,e.ooi,22,0,1,1,0,6938862.236
3427,e.maulana,22,1,1,0,0,4133454.917
3428,g.nugroho,22,1,1,0,0,2928760.692
3429,h.amponsah,27,1,1,0,0,5357840.227
3430,s.nalugwa,33,0,0,1,0,2664083.492
3431,m.ma,19,0,0,1,0,9399968.831
3432,j.kinoshita,32,0,0,1,0,9257681.362
3433,k.ber,19,0,0,1,0,1108576.491
3434,h.naluyima,25,0,0,1,0,2503345.301
3435,b.bos,24,0,0,1,0,994909.9462
3436,n.gumbo,19,0,0,1,0,9985759.737
3437,h.lefebvre,25,0,0,1,0,5230921.193
3438,p.xu,18,0,1,1,0,8802557.329
3439,d.ochan,27,1,0,0,0,3198104.662
3440,u.utomo,19,1,0,0,0,6021992.229
3441,x.akol,19,1,0,0,0,4706003.494
3442,y.fong,22,1,0,0,0,7360602.712
3443,o.martini,24,1,0,0,0,7971002.76
3444,p.otto,30,1,0,1,0,8340278.719
3445,c.shumba,21,1,1,0,0,8266322.796
3446,f.namajja,25,1,1,0,0,999998.6876
3447,h.jiu,26,1,1,0,0,6156931.506
3448,f.bizjak,19,1,1,0,0,5783927.474
3449,j.kirabo,34,1,1,0,0,4305945.611
3450,v.nagawa,21,1,1,0,0,9693887.511
3451,v.arnold,26,0,0,0,1,4902080.731
3452,z.lefevre,21,0,0,0,1,1209386.45
3453,y.goh,26,0,0,0,1,1797307.497
3454,r.ferretti,22,0,1,0,0,4487416.462
3455,b.binawang,26,0,1,0,0,8150881.459
3456,h.karjalainen,17,0,1,0,0,3546073.154
3457,j.ssemanda,19,0,1,0,0,9397285.39
3458,w.mugisha,28,0,1,0,0,3002372.397
3459,e.becker,18,0,1,1,0,6517796.143
3460,b.nakabugo,32,0,1,1,0,9752685.028
3461,o.ali,23,1,1,0,0,6860570.352
3462,t.owiny,25,1,1,0,0,8481220.413
3463,f.baguma,28,0,0,1,0,1127236.624
3464,f.hubert,26,0,0,1,0,4246640.422
3465,s.chelangat,22,0,0,1,0,8467418.27
3466,g.jumbe,21,0,0,1,0,9916470.738
3467,k.golan,33,0,0,1,0,6419918.647
3468,m.tseu,23,0,0,1,0,4292610.13
3469,a.pena,30,0,0,1,0,8050228.562
3470,s.candiru,22,0,0,1,0,6126449.602
3471,p.chi,30,0,0,1,0,2888072.705
3472,r.mutumba,21,1,0,1,0,2299760.536
3473,w.salamah,18,1,0,1,0,5009272.277
3474,c.omar,30,1,0,0,0,3133668.672
3475,t.marques,19,1,0,0,0,1543363.076
3476,p.jackson,30,1,0,0,0,4749233.595
3477,f.nyakaisiki,26,1,0,0,0,3330405.424
3478,f.schafer,24,1,0,0,0,8766969.371
3479,r.bintimohamed,20,1,0,1,0,4336759.767
3480,q.okiror,33,1,1,0,0,1123531.047
3481,s.abdullahi,27,1,1,0,0,7284440.591
3482,z.heinonen,22,1,1,0,0,139786.0311
3483,k.baumann,25,1,1,0,0,8605443.147
3484,a.mbusa,35,0,0,0,1,6143231.133
3485,n.tumwesigye,37,0,0,0,1,7545707.098
3486,a.odaga,30,0,1,0,0,4672786.607
3487,d.cauhan,17,0,1,0,0,6704837.587
3488,f.kobugabe,20,0,1,0,0,2168091.541
3489,k.makaza,25,0,1,0,0,2233580.631
3490,q.muhammed,24,0,1,0,0,7519673.01
3491,q.ruzvidzo,25,0,1,0,0,6493059.081
3492,t.toth,21,0,1,0,0,3994990.722
3493,w.damico,20,0,1,0,0,9297945.668
3494,j.odeke,20,0,0,1,0,8078589.467
3495,m.chavula,31,0,0,1,0,1506479.497
3496,w.aciro,28,0,0,1,0,7637588.317
3497,i.nabatanzi,36,0,0,1,0,1948961.97
3498,p.nahabwe,20,0,0,1,0,3661843.464
3499,s.lamptey,20,0,0,1,0,3220688.584
3500,m.nagudi,26,0,0,1,0,2442660.46
3501,l.james,23,0,0,1,0,837832.8464
3502,l.sichali,20,1,0,0,0,9057509.833
3503,n.rebane,35,1,0,0,0,5002476.199
3504,e.teixeira,20,1,1,0,0,4348353.146
3505,k.koppel,23,1,1,0,0,8762338.862
3506,i.kumari,25,0,0,0,1,9583245.152
3507,e.longwe,21,0,1,0,0,1099295.522
3508,e.tumukunde,24,0,1,0,0,6667621.179
3509,g.jesus,29,0,1,0,0,266965.6862
3510,k.gao,25,0,1,0,0,1078170.22
3511,x.durand,22,0,1,0,0,9197364.598
3512,l.aguilar,24,0,1,0,0,7336742.976
3513,j.ginting,18,0,1,1,0,1736087.651
3514,k.guillaume,22,1,1,0,0,6970122.668
3515,o.kuloba,25,0,0,1,0,8593535.345
3516,g.asiedu,32,0,0,1,0,634306.9954
3517,l.hasegawa,28,0,0,1,0,5916782.431
3518,o.alon,29,0,0,1,0,2931344.775
3519,c.amoding,20,0,0,1,0,7237869.032
3520,i.nantale,30,0,0,1,0,7449872.417
3521,j.ferri,28,0,0,1,0,3984211.982
3522,g.suad,28,0,1,1,0,933608.9356
3523,b.asamoah,21,1,0,0,0,4789064.381
3524,e.nankunda,23,1,0,0,0,8540005.442
3525,k.balogun,23,1,0,0,0,5337711.585
3526,h.sentongo,28,1,0,0,0,9023603.202
3527,b.roche,26,1,1,0,0,5152246.147
3528,e.lund,25,1,1,0,0,316448.953
3529,r.mkandla,28,1,1,0,0,8883500.595
3530,o.burgos,21,0,0,0,1,5016187.852
3531,l.mirzaei,21,0,1,0,0,3549193.289
3532,c.sagal,20,0,1,0,0,1286249.675
3533,p.lo,26,0,1,0,0,1568431.539
3534,m.okumu,23,0,1,0,0,1243697.501
3535,b.apio,27,0,1,0,0,2811061.761
3536,g.albrecht,23,1,1,0,0,6354549.286
3537,h.pang,22,1,1,0,0,8491068.649
3538,k.macuacua,24,1,1,0,0,2938326.555
3539,y.makavan,20,1,1,0,0,5323403.75
3540,h.romero,23,0,0,1,0,1228048.763
3541,d.tweheyo,19,0,0,1,0,1456713.721
3542,h.mphande,18,0,0,1,0,9391708.201
3543,m.kamya,22,0,0,1,0,2155120.305
3544,c.kazibwe,23,0,0,1,0,3354076.527
3545,o.bosnjak,26,0,0,1,0,1239860.278
3546,j.dahiru,28,0,0,1,0,5811529.341
3547,n.ferhatovi,19,0,0,1,0,4984052.797
3548,a.schmidt,27,1,0,1,0,2453500.9
3549,a.nunez,20,0,1,1,0,1053872.283
3550,l.castro,29,1,0,0,0,225934.2144
3551,z.pinto,23,1,0,0,0,9816599.138
3552,y.salminen,18,1,1,0,0,8385425.839
3553,u.musa,28,1,1,0,0,1655446.624
3554,f.monday,30,1,1,0,0,6551620.273
3555,m.sardar,19,1,1,0,0,1126960.805
3556,q.permana,29,0,0,0,1,3990230.619
3557,g.ahin,20,0,0,0,1,2434751.93
3558,r.odur,32,0,0,0,1,20473.67496
3559,b.guillot,26,0,1,0,0,7954038.789
3560,c.langa,20,0,1,0,0,1837238.104
3561,f.perrin,21,0,1,0,0,2283740.687
3562,g.nabasa,18,0,1,0,0,90491.85173
3563,p.byarugaba,20,0,1,0,0,3463602.96
3564,y.molnar,33,0,1,0,0,7897540.725
3565,k.pavi,18,0,1,0,0,7214843.759
3566,r.majoni,21,0,1,1,0,6044900.628
3567,e.eliyahu,20,1,1,0,0,7447375.061
3568,l.prasad,24,1,1,0,0,9032538.038
3569,o.ninsiima,25,1,1,0,0,7210267.452
3570,c.danquah,24,0,0,1,0,1436148.219
3571,f.kavalio,19,0,0,1,0,4305095.56
3572,b.nandudu,19,0,0,1,0,2419007.027
3573,j.delemovi,25,0,0,1,0,7801237.703
3574,d.byogero,33,0,0,1,0,5984186.546
3575,u.arthur,31,0,0,1,0,9657056.748
3576,e.nakayiza,24,0,0,1,0,8229205.62
3577,d.vuji,30,0,0,1,0,6141564.598
3578,s.nayiga,27,0,0,1,0,739160.6211
3579,h.nyombi,25,0,0,1,0,1051299.341
3580,j.rinaldi,23,1,0,1,0,3429300.88
3581,i.nanangwe,17,0,1,1,0,4094974.535
3582,y.manjate,26,1,0,0,0,1938977.732
3583,f.got,27,1,0,0,0,7991419.291
3584,d.atyang,20,1,0,0,0,1171261.316
3585,r.nor,17,1,0,0,0,2419281.351
3586,t.kuok,22,1,0,0,0,5766725.559
3587,u.iskandar,24,1,0,0,0,283684.3813
3588,z.ndawula,24,1,0,0,0,3743050.969
3589,h.mubaiwa,32,1,0,0,0,2714541.374
3590,e.konig,16,1,1,0,0,974150.0078
3591,f.carbone,29,0,0,0,1,1259636.879
3592,m.mugeni,20,0,1,0,0,7090676.696
3593,b.akullu,22,0,1,0,0,7001351.396
3594,i.oryema,28,0,1,0,0,8221761.282
3595,s.nabasa,22,0,1,0,0,8937359.641
3596,x.mendez,22,0,1,0,0,8132785.956
3597,o.nakisige,18,0,1,0,0,9561314.611
3598,m.azulay,22,1,1,0,0,3888882.045
3599,y.peter,29,0,0,1,0,1447035.559
3600,b.nassozi,35,0,0,1,0,9994827.81
3601,b.pandit,20,0,0,1,0,9587380.551
3602,k.cohen,28,0,0,1,0,9001262.497
3603,r.dube,21,0,0,1,0,4082149.35
3604,d.nangiro,29,0,0,1,0,2066091.309
3605,l.kalnis,42,0,0,1,0,9362162.184
3606,m.mizrahi,24,0,0,1,0,9901699.015
3607,h.afriyie,23,0,1,1,0,5927076.784
3608,r.okwera,17,1,0,0,0,8009324.339
3609,c.abaho,28,1,0,0,0,8588454.604
3610,d.masuku,26,1,1,0,0,786302.1369
3611,a.uy,22,1,1,0,0,289739.3396
3612,g.parisi,30,1,1,0,0,4806587.668
3613,l.dahl,22,0,0,0,1,72589.3713
3614,y.bintiomar,26,0,0,0,1,8789224.977
3615,g.ampofo,27,0,1,0,0,7205088.005
3616,g.heydari,28,0,1,0,0,7829931.437
3617,i.namutosi,18,0,1,0,0,1088838.656
3618,j.opolot,28,0,1,0,0,3073294.297
3619,k.nakazzi,18,0,1,0,0,4942197.042
3620,x.kamble,28,0,1,0,0,9921833.418
3621,j.mutyaba,30,0,1,1,0,3395439.752
3622,o.isaac,20,0,1,1,0,4772420.726
3623,e.rashidi,28,1,1,0,0,1198940.315
3624,h.isa,33,0,0,1,0,4225262.305
3625,k.weiss,23,0,0,1,0,8439785.288
3626,y.bano,30,0,0,1,0,9446965.244
3627,g.baig,21,0,0,1,0,2839138.037
3628,m.okori,19,0,0,1,0,6431265.445
3629,s.parisi,32,0,0,1,0,2534882.726
3630,u.heilig,31,0,0,1,0,1102245.93
3631,u.binsalleh,30,0,0,1,0,7255490.29
3632,e.kinoshita,28,1,0,0,0,6747670.192
3633,e.ajwang,28,1,0,0,0,8617004.742
3634,j.natukunda,22,1,0,0,0,8053340.326
3635,l.zamani,21,1,0,0,0,6698865.221
3636,p.kamya,27,1,0,0,0,488646.6878
3637,o.musiimenta,27,1,0,0,0,4353478.864
3638,x.nabaggala,26,1,1,0,0,5661737.987
3639,z.ogawa,25,1,1,0,0,7066641.611
3640,c.brzis,26,1,1,0,0,1664254.662
3641,c.hu,18,1,1,0,0,1365609.521
3642,f.adiru,16,1,1,0,0,9293916.419
3643,d.businge,23,1,1,0,0,5830667.893
3644,q.yamazaki,23,1,1,0,0,7229619.121
3645,j.mercier,23,0,0,0,1,1126577.743
3646,g.song,18,0,1,0,0,1437334.712
3647,m.ojo,25,0,1,0,0,9883274.624
3648,n.kigongo,23,0,1,0,0,4465624.874
3649,p.nieminen,33,0,1,0,0,6150553.893
3650,p.romero,27,0,1,0,0,9187501.952
3651,t.parn,20,0,1,0,0,7658348.946
3652,y.kat,33,0,1,1,0,3223913.32
3653,j.nakamya,24,1,1,0,0,5611308.137
3654,t.lwanga,24,1,1,0,0,3577854.301
3655,b.waon,24,0,0,1,0,1338142.287
3656,n.nakacwa,25,0,0,1,0,4734287.509
3657,v.koller,24,0,0,1,0,7705228.05
3658,d.hi,17,0,0,1,0,3780391.443
3659,k.okwir,21,0,0,1,0,2627099.192
3660,m.begu,19,0,0,1,0,938362.9561
3661,m.lunkuse,20,0,0,1,0,8628992.517
3662,q.binabdrahman,20,0,0,1,0,659587.9042
3663,z.akoth,21,0,0,1,0,102754.9399
3664,j.irawan,19,0,0,1,0,4956391.784
3665,b.kayondo,24,0,0,1,0,9851107.462
3666,p.tumwine,36,0,0,1,0,4433105.956
3667,x.lubega,22,0,0,1,0,9598103.621
3668,g.kasamba,21,0,0,1,0,1495013.25
3669,f.fournier,24,0,1,1,0,2818732.621
3670,j.yeo,19,1,0,0,0,9752100.329
3671,p.khoh,22,1,0,0,0,2412258.473
3672,f.shaikh,20,1,1,0,0,7477815.231
3673,i.irumba,20,1,1,0,0,2995378.437
3674,j.nakayama,21,1,1,0,0,1720751.439
3675,k.bintiali,20,1,1,0,0,7539586.031
3676,m.mubangizi,24,1,1,0,0,8825119.792
3677,t.winkler,19,1,1,0,0,792474.5076
3678,c.vtols,27,0,0,0,1,9974514.305
3679,a.kozowski,19,0,1,0,0,2746754.753
3680,b.nalugwa,19,0,1,0,0,983313.7602
3681,n.maeda,27,0,1,0,0,7722874.276
3682,t.nyanzi,30,0,1,0,0,6375624.185
3683,p.li,22,1,1,0,0,787228.9385
3684,t.kuok,22,1,1,0,0,2179140.5
3685,o.ssenabulya,20,1,1,0,0,5481220.449
3686,b.waon,24,0,0,1,0,2451047.389
3687,f.aminu,31,0,0,1,0,8995111.884
3688,j.wojciechowski,22,0,0,1,0,6176205.967
3689,l.akech,23,0,0,1,0,4872999.17
3690,l.binosman,28,0,0,1,0,3182459.465
3691,q.becker,25,0,0,1,0,2822815.558
3692,u.mousavi,21,0,0,1,0,1518778.43
3693,x.kyei,26,0,0,1,0,715930.3927
3694,n.bianco,25,0,0,1,0,1131392.107
3695,d.anyango,25,0,0,1,0,888054.5823
3696,l.lukwago,23,1,0,0,0,7657832.057
3697,l.chandia,32,1,0,0,0,3725627.839
3698,m.maimon,32,1,0,0,0,9797625.427
3699,s.gwenzi,26,1,0,0,0,92727.88613
3700,m.ramirez,20,1,0,0,0,501677.3759
3701,c.dominguez,19,1,0,0,0,2616744.453
3702,l.amule,19,1,1,0,0,2357831.276
3703,a.serrano,27,1,1,0,0,289691.3849
3704,g.razak,29,0,0,0,1,2372365.133
3705,p.tse,22,0,1,0,0,3641980.049
3706,y.yanti,24,0,1,0,0,4244553.363
3707,b.murray,24,0,1,0,0,6696092.122
3708,b.ndlovu,21,0,1,0,0,7607189.553
3709,c.rathod,22,0,1,0,0,4510947.557
3710,j.nakubulwa,25,0,1,0,0,8203661.926
3711,z.wati,22,0,1,0,0,3128126.661
3712,x.tu,20,0,1,0,0,5356235.241
3713,g.mbeiza,21,0,1,0,0,4432532.495
3714,v.krisensen,31,0,1,1,0,2234952.572
3715,u.kristiansen,19,1,1,0,0,2469503.117
3716,y.jokinen,27,1,1,0,0,2066057.917
3717,w.okumu,26,1,1,0,0,3906393.137
3718,t.hoe,24,1,1,0,0,3322393.55
3719,s.busch,33,0,0,1,0,2602591.184
3720,p.konadu,22,0,0,1,0,2076369.307
3721,d.okech,34,0,0,1,0,8172383.051
3722,s.chemutai,24,0,0,1,0,6906838.955
3723,q.busobozi,31,0,0,1,0,5532506.696
3724,x.ahmad,26,0,0,1,0,2315739.094
3725,i.nartey,20,1,0,1,0,3928001.692
3726,g.chee,20,1,0,0,0,1766697.998
3727,b.hadzi,25,1,0,0,0,4304772.216
3728,q.scott,20,1,1,0,0,114965.2117
3729,b.ionescu,18,1,1,0,0,5629269.424
3730,d.isabirye,22,1,1,0,0,6848151.302
3731,h.odoi,18,1,1,0,0,2080618.308
3732,o.pellegrini,27,1,1,0,0,5271552.752
3733,j.nyondo,20,1,1,0,0,8363515.106
3734,g.chakanyuka,24,1,1,0,0,8492639.362
3735,r.mbeiza,20,1,1,0,0,4543224.765
3736,g.prasetyo,28,0,0,0,1,1452368.82
3737,a.ashaba,27,0,1,0,0,1563684.342
3738,e.gupta,23,0,1,0,0,2441781.081
3739,h.gimbo,31,0,1,0,0,6918378.895
3740,z.sng,27,0,1,0,0,8482685.609
3741,a.ross,20,0,1,1,0,4862053.51
3742,p.ssempijja,31,0,1,1,0,8890271.933
3743,e.doyle,25,1,1,0,0,582210.52
3744,k.ozols,26,1,1,0,0,4969330.104
3745,h.manyika,30,1,1,0,0,9229071.247
3746,s.nachum,26,0,0,1,0,6971766.77
3747,r.yeko,18,0,0,1,0,500617.2515
3748,s.magezi,28,0,0,1,0,7223069.66
3749,z.mugeni,28,0,0,1,0,4734806.614
3750,f.ashaba,23,0,0,1,0,6830839.134
3751,f.namukasa,25,0,0,1,0,7440876.025
3752,e.patra,20,0,0,1,0,3584748.029
3753,q.ogwang,30,0,0,1,0,6051618.508
3754,s.oduro,25,0,0,1,0,8143007.217
3755,m.schwartz,20,0,0,1,0,3046205.131
3756,a.grgi,30,0,0,1,0,4002403.945
3757,r.dahl,18,0,1,1,0,2960009.027
3758,b.jalali,25,0,1,1,0,7601052.328
3759,n.khalil,28,1,0,0,0,695622.6532
3760,g.leclercq,18,1,0,0,0,9082823.414
3761,e.bah,21,1,0,0,0,1224819.535
3762,i.tukundane,28,1,0,0,0,9784559.46
3763,v.ikeda,26,1,0,0,0,7863867.175
3764,f.ankrah,17,1,0,1,0,4511687.24
3765,x.walusimbi,23,1,0,1,0,6417009.875
3766,s.armah,24,1,0,1,0,1515968.812
3767,y.marlina,27,1,1,0,0,506203.7829
3768,z.davies,29,1,1,0,0,6385485.078
3769,a.mor,35,0,0,0,1,9854123.653
3770,h.nakimera,30,0,0,0,1,9073990.845
3771,z.kasibante,22,0,1,0,0,2498801.207
3772,x.aminah,24,0,1,0,0,6534964.297
3773,d.hsu,30,0,1,1,0,1937869.953
3774,q.roche,24,0,1,1,0,7061813.675
3775,m.omony,20,1,1,0,0,8385102.934
3776,i.nalubwama,23,0,0,1,0,2712872.318
3777,m.watson,24,0,0,1,0,1574340.969
3778,b.nanyunja,19,0,0,1,0,1051997.9
3779,i.khalili,22,0,0,1,0,1537781.908
3780,l.khachatryan,32,0,0,1,0,5119302.709
3781,n.bintisulaiman,20,0,0,1,0,8234283.533
3782,r.magaya,27,0,0,1,0,4493257.572
3783,s.nassazi,28,0,0,1,0,1822645.467
3784,z.frank,26,0,0,1,0,1769605.924
3785,x.mulder,26,0,0,1,0,9335185.097
3786,l.arai,23,0,0,1,0,2024625.483
3787,y.jain,24,1,0,1,0,2039399.892
3788,f.apili,21,1,0,1,0,6990934.306
3789,d.morales,23,1,0,0,0,6431438.213
3790,l.nakirya,26,1,0,0,0,4631464.124
3791,i.peeters,28,1,0,0,0,9412443.977
3792,x.hofer,32,1,0,0,0,2826250.312
3793,q.tshia,20,1,0,1,0,1893459.597
3794,f.lemaire,29,1,0,1,0,7121265.252
3795,a.ngabirano,26,1,1,0,0,1067233.153
3796,l.nalukenge,25,0,0,0,1,7966870.751
3797,q.ghoe,22,0,0,0,1,7490521.392
3798,j.andersen,25,0,1,0,0,9221027.507
3799,a.omara,30,0,1,0,0,2044830.329
3800,f.nakimuli,26,0,1,0,0,3695751.362
3801,k.sah,20,0,1,0,0,9822919.46
3802,c.abbo,19,0,1,1,0,3869358.008
3803,v.athieno,24,0,1,1,0,5034959.915
3804,m.nakaggwa,26,1,1,0,0,4012513.505
3805,y.dupont,17,1,1,0,0,8464752.248
3806,b.munemo,26,1,1,0,0,5236773.448
3807,l.kovalenko,25,0,0,1,0,6970381.153
3808,z.okon,22,0,0,1,0,7808101.809
3809,c.rodriguez,31,0,0,1,0,5232274.032
3810,f.mugide,26,0,0,1,0,8685768.986
3811,k.nyakudya,24,0,0,1,0,8172636.777
3812,k.ohayon,31,0,0,1,0,8147777.524
3813,y.takeuchi,29,0,0,1,0,9286304.045
3814,e.pour,27,0,0,1,0,2316097.223
3815,g.nansamba,24,0,0,1,0,4856502.079
3816,p.ategeka,21,0,0,1,0,6060282.16
3817,l.kavi,28,0,0,1,0,8391079.192
3818,t.nakku,19,1,0,1,0,2882673.117
3819,c.nabaggala,17,1,0,0,0,7086493.413
3820,k.jakobsson,24,1,0,0,0,1288912.708
3821,i.nagadya,27,1,0,0,0,588684.763
3822,m.nyirongo,20,1,0,0,0,679920.2783
3823,v.mudondo,24,1,0,0,0,1814033.8
3824,a.namubiru,21,1,1,0,0,7772718.411
3825,j.adam,30,1,1,0,0,9050990.091
3826,w.ainomugisha,22,1,1,0,0,1479803.197
3827,i.agwang,27,0,0,0,1,9060095.203
3828,r.aguilar,21,0,0,0,1,3042724.247
3829,m.krlievi,30,0,0,0,1,9345905.426
3830,d.safitri,23,0,1,0,0,1684617.411
3831,k.ntale,27,0,1,0,0,9841673.098
3832,l.ndoro,17,0,1,0,0,2830594.093
3833,l.abbasi,32,0,1,0,0,8268865.882
3834,o.ortega,21,0,1,0,0,4802420.601
3835,e.mtetwa,25,0,1,0,0,8314716.315
3836,y.thin,31,0,1,0,0,5058762.607
3837,a.dickson,26,0,0,1,0,8693397.016
3838,c.denis,30,0,0,1,0,9309521.768
3839,h.morgan,20,0,0,1,0,7036447.016
3840,e.nabaasa,27,0,0,1,0,8434102.94
3841,c.msukwa,25,0,0,1,0,4584070.817
