,Player Name,Age,League,Squad,Country,Position,Annualized Salary
2246,k.nkhoma,24,E,Mad Bees,Nganion,GK,17380000
2247,r.martino,29,E,Mad Bees,Nganion,GK,25950000
2248,v.marino,24,E,Mad Bees,Badad,MF,32830000
2249,e.andoh,27,E,Mad Bees,Central Diasongo,MF,13160000
2250,j.akbari,18,E,Mad Bees,Eastern Sleboube,MF,3500000
2251,c.attias,27,E,Mad Bees,Nganion,MF,21850000
2252,w.ross,18,E,Mad Bees,Nganion,MF,6490000
2253,y.nakimbugwe,29,E,Mad Bees,Nganion,MF,22000000
2254,v.fernandez,28,E,Mad Bees,Pahon,MF,16100000
2255,o.visser,27,E,Mad Bees,Rosvi,MF,8670000
2256,u.wahyudi,21,E,Mad Bees,Tiagascar Westlands,MF,15740000
2257,l.nangiro,#N/A,E,Mad Bees,Eastern Niasland,MFFW,32320000
2258,e.hayati,26,E,Mad Bees,Nganion,MFFW,27070000
2259,j.binhashim,23,E,Mad Bees,Nganion,MFFW,30550000
2260,o.seah,25,E,Mad Kingsmen,Dosqaly,DF,20330000
2261,v.andersson,#N/A,E,Mad Kingsmen,Dosqaly,DF,13910000
2262,c.pavlovi,22,E,Mad Kingsmen,Lefghau,DF,10890000
2263,m.kayesu,32,E,Mad Kingsmen,Lefghau,DF,20340000
2264,a.richard,34,E,Mad Kingsmen,Nganion,DF,26280000
2265,b.bwambale,20,E,Mad Kingsmen,Nganion,DF,19390000
2266,d.huda,30,E,Mad Kingsmen,Nganion,DF,29820000
2267,g.nakalema,19,E,Mad Kingsmen,Nganion,DF,24150000
2268,n.quinn,24,E,Mad Kingsmen,Nganion,DF,14770000
2269,r.morin,28,E,Mad Kingsmen,Nganion,DF,21180000
2270,g.yunusa,29,E,Mad Kingsmen,Nganion,DFFW,29190000
2271,k.umar,20,E,Mad Kingsmen,Nganion,DFFW,29290000
2272,y.sen,#N/A,E,Mad Kingsmen,Dosqaly,FW,29360000
2273,m.knezevi,20,E,Mad Kingsmen,Lefghau,FW,31640000
2274,s.costa,19,E,Mad Kingsmen,Lefghau,FW,25400000
2275,j.atuhairwe,26,E,Mad Kingsmen,Morticre,FW,28960000
2276,d.adebayo,23,E,Mad Kingsmen,Nganion,FW,11010000
2277,x.rana,20,E,Mad Kingsmen,Nganion,FW,23410000
2278,q.lou,18,E,Mad Kingsmen,Nganion,FWDF,7000000
2279,c.neri,24,E,Mad Kingsmen,Nganion,FWMF,36900000
2280,f.claes,22,E,Mad Kingsmen,Rosvi,FWMF,35470000
2281,n.utami,#N/A,E,Mad Kingsmen,Southern Ristan,FWMF,30970000
2282,y.ruggiero,#N/A,E,Mad Kingsmen,Southern Ristan,GK,15930000
2283,y.nagudi,#N/A,E,Mad Kingsmen,Esia,MF,22940000
2284,t.cortez,22,E,Mad Kingsmen,Janmico,MF,20090000
2285,e.okurut,28,E,Mad Kingsmen,Lefghau,MF,14840000
2286,c.nangobi,#N/A,E,Mad Kingsmen,Manlisgamncent,MF,18300000
2287,a.mugisha,20,E,Mad Kingsmen,Nganion,MFDF,16380000
2288,d.ocokoru,28,E,Mad Kingsmen,Nganion,MFFW,19010000
2289,h.david,21,E,Mad Kingsmen,Redohrainbri,MFFW,11890000
2290,f.taruvinga,28,E,Orange Giants,Greri Landmoslands,DF,16720000
2291,i.beh,25,E,Orange Giants,Greri Landmoslands,DF,10570000
2292,s.nansamba,28,E,Orange Giants,Imaar Vircoand,DF,19860000
2293,a.hudak,29,E,Orange Giants,Nganion,DF,17740000
2294,a.tio,33,E,Orange Giants,Nganion,DF,11490000
2295,c.lunyolo,24,E,Orange Giants,Nganion,DF,13020000
2296,c.yousef,21,E,Orange Giants,Nganion,DF,18700000
2297,h.gumisiriza,30,E,Orange Giants,Nganion,DF,13020000
2298,u.businge,27,E,Orange Giants,Nganion,DF,5890000
2299,i.murakami,21,E,Orange Giants,Nganion,DFMF,10430000
2300,r.nuwagaba,30,E,Orange Giants,Nganion,FW,24460000
2301,s.layet,21,E,Orange Giants,Nganion,FW,13320000
2302,t.sommer,30,E,Orange Giants,Nganion,FW,17770000
2303,x.bekher,28,E,Orange Giants,Lylimi,FWMF,26960000
2304,f.jee,30,E,Orange Giants,Nganion,FWMF,25500000
2305,g.orlando,21,E,Orange Giants,Nganion,FWMF,3460000
2306,w.wandera,28,E,Orange Giants,Nkasland Cronestan,FWMF,14930000
2307,l.sakurai,31,E,Orange Giants,Nganion,GK,9820000
2308,m.murmu,28,E,Orange Giants,Rosvi,GK,9140000
2309,a.kuloba,34,E,Orange Giants,Coastpa Barleslands,MF,24610000
2310,a.luna,20,E,Orange Giants,Nganion,MF,15810000
2311,f.nakacwa,21,E,Orange Giants,Nganion,MF,15780000
2312,m.khatun,23,E,Orange Giants,Nganion,MF,16870000
2313,u.binabdullah,23,E,Orange Giants,Nganion,MF,18980000
2314,x.sharma,29,E,Orange Giants,Nganion,MF,27540000
2315,y.kasozi,26,E,Orange Giants,Greri Landmoslands,MFDF,10080000
2316,p.farina,28,E,Orange Giants,Nganion,MFDF,27010000
2317,x.sung,32,E,Orange Giants,Lylimi,MFFW,25790000
2318,e.mwesigye,19,E,Orange Giants,Nganion,MFFW,27730000
2319,n.niwagaba,33,E,Orange Giants,Nganion,MFFW,31550000
2320,g.katumba,26,E,Plane Janes,Biarizea,DF,11770000
2321,c.ibrahim,29,E,Plane Janes,Imaar Vircoand,DF,13610000
2322,l.kimuli,22,E,Plane Janes,Nathuacamana,DF,18090000
2323,d.akia,28,E,Plane Janes,Nganion,DF,22300000
2324,d.pal,29,E,Plane Janes,Nganion,DF,15490000
2325,n.andama,34,E,Plane Janes,Nganion,DF,5470000
2326,u.ahebwa,24,E,Plane Janes,Nganion,DF,17870000
2327,z.hribar,#N/A,E,Plane Janes,Nganion,DF,10780000
2328,h.binibrahim,22,E,Plane Janes,Imaar Vircoand,DFMF,23600000
2329,a.muller,32,E,Plane Janes,Nganion,DFMF,10730000
2330,h.nakafeero,29,E,Plane Janes,Nganion,DFMF,16510000
2331,d.ebrahimi,20,E,Plane Janes,Nganion,FW,8730000
2332,s.wahab,19,E,Plane Janes,Nganion,FW,31090000
2333,q.hamalainen,26,E,Plane Janes,Rarita,FW,24610000
2334,s.kofi,33,E,Plane Janes,Western Niasland,FW,24470000
2335,j.chou,#N/A,E,Plane Janes,Nganion,FWMF,36420000
2336,l.suarez,17,E,Plane Janes,Nganion,FWMF,30550000
2337,f.krklis,28,E,Plane Janes,Imaar Vircoand,GK,16060000
2338,g.leung,31,E,Plane Janes,Nganion,GK,23490000
2339,j.graham,32,E,Plane Janes,Dosqaly,MF,19910000
2340,y.nakkazi,29,E,Plane Janes,Dosqaly,MF,14290000
2341,k.larsson,28,E,Plane Janes,Nganion,MF,21780000
2342,l.abdullah,32,E,Plane Janes,Nganion,MF,24700000
2343,q.barbier,24,E,Plane Janes,Nganion,MF,29960000
2344,r.lokiru,19,E,Plane Janes,Nganion,MF,25110000
2345,g.namuganza,31,E,Plane Janes,Rarita,MF,29660000
2346,t.mendes,19,E,Plane Janes,Lylimi,MFFW,26150000
2347,j.munguambe,26,E,Plane Janes,Nganion,MFFW,29120000
2348,g.mlakar,21,E,Plane Janes,Republic of Denand Landsa,MFFW,25370000
2349,v.salim,25,E,Polar Kangaroos,Janmico,DF,11040000
2350,v.akoli,22,E,Polar Kangaroos,Lefghau,DF,17130000
2351,v.quay,31,E,Polar Kangaroos,Lefghau,DF,17050000
2352,g.kintu,#N/A,E,Polar Kangaroos,Manlisgamncent,DF,21310000
2353,l.wambi,19,E,Polar Kangaroos,Nganion,DF,17720000
2354,n.muzenda,25,E,Polar Kangaroos,Nganion,DF,11260000
2355,q.roy,20,E,Polar Kangaroos,Nganion,DF,13070000
2356,h.nakagolo,29,E,Polar Kangaroos,Pahon,DF,14860000
2357,a.kamusiime,#N/A,E,Polar Kangaroos,People's Land of Maneau,DF,23600000
2358,o.nalubega,#N/A,E,Polar Kangaroos,Southern Ristan,DFMF,31350000
2359,i.stoica,33,E,Polar Kangaroos,Janmico,FW,30780000
2360,x.mubiru,31,E,Polar Kangaroos,Nganion,FW,26730000
2361,u.iskandar,24,E,Polar Kangaroos,Dosqaly,FWMF,21420000
2362,d.gross,#N/A,E,Polar Kangaroos,Greri Landmoslands,FWMF,31200000
2363,b.abubakar,25,E,Polar Kangaroos,Imaar Vircoand,FWMF,33840000
2364,s.nuwagira,27,E,Polar Kangaroos,Saintu,GK,13220000
2365,m.kusiima,27,E,Polar Kangaroos,Nancipenuaroe,MF,21000000
2366,o.ueno,30,E,Polar Kangaroos,Newgan Ruland,MF,24350000
2367,i.mponda,#N/A,E,Polar Kangaroos,Nganion,MF,29850000
2368,g.namakula,25,E,Polar Kangaroos,Nganion,MFDF,18630000
2369,j.khoh,#N/A,E,Polar Kangaroos,Nganion,MFDF,27280000
2370,k.nambozo,#N/A,E,Polar Kangaroos,Dosqaly,MFFW,12660000
2371,b.reyes,27,E,Polar Kangaroos,Esian Republic,MFFW,20240000
2372,t.robert,24,E,Polar Kangaroos,Janmico,MFFW,14790000
2373,r.kiberu,30,E,Polar Kangaroos,Nganion,MFFW,27850000
2374,g.syu,26,E,Punctual Leopards,Janmico,DF,18160000
2375,t.lam,24,E,Punctual Leopards,Nancipenuaroe,DF,8420000
2376,p.nabbanja,28,E,Punctual Leopards,Newgan Ruland,DF,10070000
2377,c.kavuma,19,E,Punctual Leopards,Nganion,DF,17900000
2378,e.wang,20,E,Punctual Leopards,Nganion,DF,17210000
2379,i.eriksen,19,E,Punctual Leopards,Nganion,DF,11430000
2380,l.arai,23,E,Punctual Leopards,Nganion,DF,19010000
2381,p.alobo,27,E,Punctual Leopards,Nganion,DF,17430000
2382,t.lawino,29,E,Punctual Leopards,Nganion,DF,19270000
2383,e.kalungi,28,E,Punctual Leopards,Western Niasland,DF,7480000
2384,l.maleki,29,E,Punctual Leopards,Imaar Vircoand,FW,20110000
2385,p.aydn,32,E,Punctual Leopards,Nganion,FW,28190000
2386,s.ibraimo,24,E,Punctual Leopards,Nganion,FW,21500000
2387,l.nahwera,17,E,Punctual Leopards,Nganion,FWMF,26230000
2388,i.alghamdi,23,E,Punctual Leopards,Varijitri Isles,FWMF,21360000
2389,l.antwi,23,E,Punctual Leopards,Nganion,GK,6370000
2390,z.fabre,25,E,Punctual Leopards,Nganion,GK,24720000
2391,i.ademovi,25,E,Punctual Leopards,Former Maneau,MF,22590000
2392,w.amankwah,28,E,Punctual Leopards,Imaar Vircoand,MF,37140000
2393,d.abiria,21,E,Punctual Leopards,Nganion,MF,14630000
2394,i.muhammed,21,E,Punctual Leopards,Nganion,MF,18630000
2395,k.roger,26,E,Punctual Leopards,Nganion,MF,33690000
2396,r.adeke,16,E,Punctual Leopards,Nganion,MF,5650000
2397,r.rahim,20,E,Punctual Leopards,Ngoque Blicri,MF,12090000
2398,c.kalua,#N/A,E,Punctual Leopards,Varijitri Isles,MF,11850000
2399,q.namusobya,18,E,Punctual Leopards,Nganion,MFDF,15850000
2400,l.tusiime,19,E,Punctual Leopards,Janmico,MFFW,6560000
2401,a.kawala,20,E,Punctual Leopards,Nganion,MFFW,25770000
2402,h.ziegler,23,E,Punctual Leopards,Nganion,MFFW,12160000
2403,u.woo,33,E,Punctual Leopards,Nganion,MFFW,27840000
2404,g.tugume,25,E,Rabid Greyhounds,Nganion,DF,19500000
2405,l.olsson,33,E,Rabid Greyhounds,Nganion,DF,11110000
2406,m.nurhayati,24,E,Rabid Greyhounds,Nganion,DF,17190000
2407,m.stein,31,E,Rabid Greyhounds,Nganion,DF,17720000
2408,r.cossa,29,E,Rabid Greyhounds,Nganion,DF,17880000
2409,s.sala,26,E,Rabid Greyhounds,Nganion,DF,12050000
2410,f.vanleeuwen,27,E,Rabid Greyhounds,Western Niasland,DF,16000000
2411,r.rossi,27,E,Rabid Greyhounds,Western Niasland,DF,10680000
2412,a.fatimah,19,E,Rabid Greyhounds,Nganion,DFFW,16510000
2413,q.vuji,25,E,Rabid Greyhounds,Reugha,DFFW,10870000
2414,n.sadeghi,30,E,Rabid Greyhounds,Imaar Vircoand,DFMF,10440000
2415,e.blazevi,24,E,Rabid Greyhounds,Imaar Vircoand,FW,22910000
2416,q.nyangoma,29,E,Rabid Greyhounds,Imaar Vircoand,FW,23590000
2417,p.kayesu,27,E,Rabid Greyhounds,Nganion,FWMF,28020000
2418,r.flores,25,E,Rabid Greyhounds,Western Niasland,FWMF,12900000
2419,w.kong,28,E,Rabid Greyhounds,Imaar Vircoand,GK,17270000
2420,x.hosseinzadeh,28,E,Rabid Greyhounds,Nganion,GK,17880000
2421,d.naluyima,30,E,Rabid Greyhounds,Imaar Vircoand,MF,14590000
2422,c.nakalyango,26,E,Rabid Greyhounds,Lenia Gerdanho,MF,24160000
2423,f.buyinza,30,E,Rabid Greyhounds,Nganion,MF,9570000
2424,k.haim,23,E,Rabid Greyhounds,Nganion,MF,22510000
2425,o.guzman,18,E,Rabid Greyhounds,Nganion,MF,6100000
2426,y.takacs,31,E,Rabid Greyhounds,Nganion,MF,15430000
2427,c.devries,30,E,Rabid Greyhounds,Nganion,MFDF,22710000
2428,d.mwebesa,30,E,Rabid Greyhounds,Nganion,MFDF,23960000
2429,i.namata,28,E,Rabid Greyhounds,Nganion,MFDF,15620000
2430,d.akugizibwe,31,E,Rabid Greyhounds,Imaar Vircoand,MFFW,22010000
2431,g.fauzi,27,E,Rabid Greyhounds,Imaar Vircoand,MFFW,31290000
2432,l.lubega,23,E,Rabid Greyhounds,Nganion,MFFW,24740000
2433,u.oliveira,40,E,Rabid Greyhounds,Nganion,MFFW,21000000
2434,y.turyahabwe,25,E,Running Bigfoots,Byasier Pujan,DF,17940000
2435,b.luki,#N/A,E,Running Bigfoots,Dosqaly,DF,13420000
2436,i.niemi,28,E,Running Bigfoots,Imaar Vircoand,DF,21970000
2437,j.abdel,27,E,Running Bigfoots,Lefghau,DF,8370000
2438,c.kasangaki,30,E,Running Bigfoots,Nganion,DF,21370000
2439,c.navarro,34,E,Running Bigfoots,Nganion,DF,14910000
2440,q.pellegrino,30,E,Running Bigfoots,Nganion,DF,26230000
2441,x.nabukalu,28,E,Running Bigfoots,Nganion,DF,12010000
2442,a.bondarenko,24,E,Running Bigfoots,Biarizea,FW,27220000
2443,o.wong,23,E,Running Bigfoots,Biarizea,FW,30070000
2444,u.yong,#N/A,E,Running Bigfoots,Byasier Pujan,FW,25140000
2445,g.nadunga,26,E,Running Bigfoots,Imaar Vircoand,FW,27500000
2446,e.mwesigye,19,E,Running Bigfoots,Nganion,FW,11140000
2447,p.binibrahim,26,E,Running Bigfoots,Nganion,FW,26110000
2448,z.nakiwala,24,E,Running Bigfoots,Rarita,FW,23920000
2449,f.among,24,E,Running Bigfoots,Biarizea,FWMF,32670000
2450,g.agustina,31,E,Running Bigfoots,Imaar Vircoand,FWMF,21900000
2451,n.mucunguzi,29,E,Running Bigfoots,Biarizea,GK,17430000
2452,u.nishimura,#N/A,E,Running Bigfoots,Galamily,GK,11590000
2453,g.gentile,33,E,Running Bigfoots,Lefghau,MF,18700000
2454,y.mukisa,32,E,Running Bigfoots,Manlisgamncent,MF,25650000
2455,v.handayani,26,E,Running Bigfoots,Nganion,MF,22830000
2456,i.carpentier,28,E,Running Bigfoots,Rosvi,MFDF,22460000
2457,d.pfeiffer,32,E,Running Bigfoots,Imaar Vircoand,MFFW,29480000
2458,f.ngulube,25,E,Running Bigfoots,Nganion,MFFW,21560000
2459,t.kabonesa,22,E,Running Bigfoots,Nganion,MFFW,25230000
2460,x.muzaki,33,E,Sassy Knights,Imaar Vircoand,DF,10590000
2461,g.varma,26,E,Sassy Knights,Nganion,DF,19340000
2462,h.kowalski,28,E,Sassy Knights,Nganion,DF,9880000
2463,j.chan,32,E,Sassy Knights,Nganion,DF,17040000
2464,k.byakatonda,28,E,Sassy Knights,Nganion,DF,15140000
2465,l.wambi,19,E,Sassy Knights,Nganion,DF,14770000
2466,q.alonso,25,E,Sassy Knights,Nganion,DF,23340000
2467,t.faure,27,E,Sassy Knights,Nganion,DF,12910000
2468,a.bintizakaria,31,E,Sassy Knights,Zacia Lygia,DF,17100000
2469,e.chebet,26,E,Sassy Knights,Imaar Vircoand,FW,23400000
2470,b.yang,#N/A,E,Sassy Knights,Manlisgamncent,FW,25090000
2471,t.jiu,33,E,Sassy Knights,Nganion,FW,22920000
2472,l.ibrahimovi,25,E,Sassy Knights,Nganion,FWMF,25060000
2473,l.nakalembe,32,E,Sassy Knights,Nganion,FWMF,32320000
2474,g.alali,27,E,Sassy Knights,Nganion,GK,16080000
2475,i.kisitu,24,E,Sassy Knights,Nganion,GK,22880000
2476,m.sseguya,36,E,Sassy Knights,Nganion,GKMF,11510000
2477,j.kayendeke,34,E,Sassy Knights,Nganion,MF,32310000
2478,k.deng,22,E,Sassy Knights,Nganion,MF,14930000
2479,m.muhindo,26,E,Sassy Knights,Rarita,MF,28640000
2480,j.potonik,28,E,Sassy Knights,Rosvi,MF,9790000
2481,f.lukyamuzi,32,E,Sassy Knights,Nganion,MFDF,23300000
2482,f.rozman,26,E,Sassy Knights,Imaar Vircoand,MFFW,31430000
2483,a.maposa,29,E,Sassy Knights,Nganion,MFFW,23200000
2484,j.pradhan,23,E,Sassy Knights,Nganion,MFFW,25570000
2485,r.tumusiime,31,E,Sassy Knights,Nganion,MFFW,24560000
2486,v.phung,27,E,Sassy Knights,Nganion,MFFW,29580000
2487,y.arinitwe,20,E,Sassy Knights,Nganion,MFFW,10690000
2488,f.taha,18,E,Screaming Ramblers,Central Namemo Laand,DF,17960000
2489,n.binhashim,29,E,Screaming Ramblers,Dosqaly,DF,19860000
2490,k.asadi,26,E,Screaming Ramblers,Lefghau,DF,8910000
2491,b.binder,30,E,Screaming Ramblers,Nganion,DF,21030000
2492,e.miyamoto,22,E,Screaming Ramblers,Nganion,DF,14330000
2493,s.kule,24,E,Screaming Ramblers,Nganion,DF,19480000
2494,t.haim,30,E,Screaming Ramblers,Nganion,DF,17930000
2495,a.oconnor,18,E,Screaming Ramblers,Nganion,DFMF,19710000
2496,g.magaya,24,E,Screaming Ramblers,Nganion,DFMF,9970000
2497,o.gatti,23,E,Screaming Ramblers,Nganion,DFMF,17610000
2498,m.banda,29,E,Screaming Ramblers,Lefghau,FW,30110000
2499,h.namwase,30,E,Screaming Ramblers,Nganion,FW,30930000
2500,s.nyathi,31,E,Screaming Ramblers,Nganion,FW,26840000
2501,d.mugisa,28,E,Screaming Ramblers,Xikong,FWMF,30040000
2502,c.ismail,23,E,Screaming Ramblers,Nganion,GK,8080000
2503,m.ategeka,28,E,Screaming Ramblers,Nganion,GK,11710000
2504,i.suleman,20,E,Screaming Ramblers,Central Badad,MF,10560000
2505,b.jonsson,29,E,Screaming Ramblers,Imaar Vircoand,MF,13500000
2506,e.amponsah,29,E,Screaming Ramblers,Nganion,MF,15720000
2507,f.mbale,32,E,Screaming Ramblers,Nganion,MF,19190000
2508,f.nakalema,23,E,Screaming Ramblers,Nganion,MF,14350000
2509,f.ohana,26,E,Screaming Ramblers,Nganion,MF,1920000
2510,i.okiror,34,E,Screaming Ramblers,Nganion,MF,18050000
2511,p.banze,21,E,Screaming Ramblers,Nganion,MF,11780000
2512,q.muwanguzi,27,E,Screaming Ramblers,Nganion,MF,14950000
2513,z.andersen,19,E,Screaming Ramblers,Greri Landmoslands,MFDF,12160000
2514,s.wimmer,26,E,Screaming Ramblers,Nganion,MFDF,28250000
2515,n.namataka,18,E,Screaming Ramblers,Janmico,MFFW,22970000
2516,n.kumar,19,E,Screaming Ramblers,Nganion,MFFW,33270000
2517,u.kizito,30,E,Screaming Ramblers,Nganion,MFFW,12320000
2518,c.machingura,28,E,Serious Magicians,Nganion,DF,29270000
2519,d.jena,27,E,Serious Magicians,Nganion,DF,13840000
2520,g.riva,25,E,Serious Magicians,Nganion,DF,10170000
2521,l.khonje,32,E,Serious Magicians,Nganion,DF,11470000
2522,p.okoth,30,E,Serious Magicians,Nganion,DF,25540000
2523,v.ang,29,E,Serious Magicians,Nganion,DF,15460000
2524,x.ayugi,23,E,Serious Magicians,Nganion,DF,9120000
2525,p.paterson,31,E,Serious Magicians,Nganion,DFMF,18050000
2526,z.amito,22,E,Serious Magicians,Nganion,FW,24820000
2527,e.mudzingwa,26,E,Serious Magicians,Rarita,FW,16240000
2528,d.dejong,20,E,Serious Magicians,Nganion,FWMF,18260000
2529,f.nakalema,23,E,Serious Magicians,Nganion,FWMF,24110000
2530,f.salifu,34,E,Serious Magicians,Nganion,FWMF,25230000
2531,v.shinde,22,E,Serious Magicians,Nganion,FWMF,17140000
2532,w.ofori,26,E,Serious Magicians,Unicorporated Tiagascar,FWMF,16850000
2533,c.musana,#N/A,E,Serious Magicians,Nganion,GK,14350000
2534,o.herrmann,23,E,Serious Magicians,Nganion,GK,8110000
2535,c.luka,24,E,Serious Magicians,Nganion,MF,33820000
2536,f.sow,27,E,Serious Magicians,Nganion,MF,17950000
2537,h.mancini,30,E,Serious Magicians,Nganion,MF,26280000
2538,r.chandia,30,E,Serious Magicians,Nganion,MF,13820000
2539,t.vidmar,19,E,Serious Magicians,Nganion,MF,20050000
2540,v.ojara,21,E,Serious Magicians,Nganion,MF,15390000
2541,y.vong,18,E,Serious Magicians,Nganion,MF,10970000
2542,b.kansiime,25,E,Serious Magicians,Nganion,MFFW,32360000
2543,j.maneno,27,E,Serious Magicians,Nganion,MFFW,24060000
2544,s.juri,21,E,Serious Magicians,Nganion,MFFW,22500000
2545,d.horn,29,E,Swift Bison,Dosqaly,DF,9080000
2546,h.jovanovi,23,E,Swift Bison,Dosqaly,DF,12820000
2547,c.najafi,21,E,Swift Bison,Greri Landmoslands,DF,23580000
2548,c.nalwadda,23,E,Swift Bison,Greri Landmoslands,DF,4130000
2549,e.bukar,29,E,Swift Bison,Lefghau,DF,16800000
2550,d.lian,20,E,Swift Bison,Nganion,DF,12650000
2551,e.balog,20,E,Swift Bison,Nganion,DF,17940000
2552,q.namazzi,#N/A,E,Swift Bison,Nganion,DF,18620000
2553,s.baig,22,E,Swift Bison,Nganion,DF,24270000
2554,r.ueta,27,E,Swift Bison,Sobianitedrucy,DF,23640000
2555,n.binsulaiman,33,E,Swift Bison,Dosqaly,FW,23090000
2556,i.kiiza,23,E,Swift Bison,Janmico,FW,22170000
2557,b.quaye,22,E,Swift Bison,Sobianitedrucy,FW,28510000
2558,e.obbo,19,E,Swift Bison,Landli Blicporlip,FWMF,21230000
2559,s.nakasi,23,E,Swift Bison,Nganion,FWMF,35720000
2560,o.nabunya,31,E,Swift Bison,Byasier Pujan,GK,14670000
2561,g.taruvinga,29,E,Swift Bison,Nganion,GK,18270000
2562,u.rohman,18,E,Swift Bison,Dosqaly,MF,18720000
2563,w.ghosh,#N/A,E,Swift Bison,Eastern Sleboube,MF,34660000
2564,b.reyes,27,E,Swift Bison,Esian Republic,MF,13650000
2565,t.ray,24,E,Swift Bison,Janmico,MF,14590000
2566,b.tong,23,E,Swift Bison,Nganion,MF,16190000
2567,l.kagoya,21,E,Swift Bison,Nganion,MF,3530000
2568,u.peri,21,E,Swift Bison,Nganion,MF,17680000
2569,i.longok,22,E,Swift Bison,Rosvi,MF,14720000
2570,x.bintiramli,17,E,Swift Bison,Slandsganiamayotteque,MF,20200000
2571,c.popescu,#N/A,E,Swift Bison,Mico,MFDF,16550000
2572,p.nakimera,26,E,Swift Bison,Nganion,MFDF,14980000
2573,b.kwek,23,E,Swift Bison,Greri Landmoslands,MFFW,19350000
2574,j.elsayed,28,E,Swift Bison,Nganion,MFFW,26880000
2575,b.turinawe,30,E,Ultimate Penguins,Lefghau,DF,15230000
2576,h.nieminen,21,E,Ultimate Penguins,Lefghau,DF,29020000
2577,g.mishra,29,E,Ultimate Penguins,Nganion,DF,17920000
2578,l.alqahtani,27,E,Ultimate Penguins,Nganion,DF,17770000
2579,r.aloyo,31,E,Ultimate Penguins,Nganion,DF,11430000
2580,s.phillips,20,E,Ultimate Penguins,Nganion,DF,22190000
2581,z.salisu,29,E,Ultimate Penguins,Nganion,DF,11840000
2582,o.farkas,28,E,Ultimate Penguins,Pierrema,DF,23940000
2583,q.acen,24,E,Ultimate Penguins,Danan Seekeeling,FW,25040000
2584,z.hansson,20,E,Ultimate Penguins,Newgan Ruland,FW,14190000
2585,p.kralj,27,E,Ultimate Penguins,Nganion,FW,13510000
2586,g.matei,28,E,Ultimate Penguins,Nganion,FWMF,16880000
2587,m.nanzala,39,E,Ultimate Penguins,Nganion,FWMF,23460000
2588,p.mutonyi,20,E,Ultimate Penguins,Nganion,FWMF,19440000
2589,s.fontana,24,E,Ultimate Penguins,Nganion,FWMF,24620000
2590,t.amer,27,E,Ultimate Penguins,Nganion,FWMF,27350000
2591,u.jansons,26,E,Ultimate Penguins,Nganion,FWMF,24900000
2592,k.jao,30,E,Ultimate Penguins,Nganion,GK,8500000
2593,y.draru,37,E,Ultimate Penguins,Rarita,GK,11390000
2594,e.ashknaziy,22,E,Ultimate Penguins,Central Diasongo,MF,26600000
2595,i.mwale,#N/A,E,Ultimate Penguins,Greri Landmoslands,MF,21080000
2596,c.sung,26,E,Ultimate Penguins,Imaar Vircoand,MF,23850000
2597,l.kimbugwe,33,E,Ultimate Penguins,Newgan Ruland,MF,11640000
2598,i.tukahirwa,27,E,Ultimate Penguins,Dosqaly,MFFW,24600000
2599,r.adamu,29,E,Ultimate Penguins,Nganion,MFFW,27530000
2600,c.kakayi,22,RFL,Black Coyotes,Dosqaly,DF,1510000
2601,v.it,#N/A,RFL,Black Coyotes,Mico,DF,1310000
2602,c.baluka,20,RFL,Black Coyotes,Rarita,DF,7760000
2603,c.tukamushaba,25,RFL,Black Coyotes,Rarita,DF,970000
2604,k.nalwanga,21,RFL,Black Coyotes,Rarita,DF,5110000
2605,k.shibata,29,RFL,Black Coyotes,Rarita,DF,1060000
2606,q.binismail,24,RFL,Black Coyotes,Rarita,DF,920000
2607,t.larsson,20,RFL,Black Coyotes,Rarita,DF,1140000
2608,t.nouri,22,RFL,Black Coyotes,Rarita,DF,1960000
2609,t.okoro,26,RFL,Black Coyotes,Rarita,DF,730000
2610,s.rizzo,23,RFL,Black Coyotes,Sobianitedrucy,DF,1340000
2611,g.muleya,#N/A,RFL,Black Coyotes,Manlisgamncent,FW,2400000
2612,b.madondo,25,RFL,Black Coyotes,Rarita,FW,1940000
2613,i.tabu,18,RFL,Black Coyotes,Rarita,FW,1170000
2614,k.kazlo,38,RFL,Black Coyotes,Rarita,FW,2370000
2615,t.tal,34,RFL,Black Coyotes,Rarita,FW,6220000
2616,w.martinez,21,RFL,Black Coyotes,Rarita,FW,2060000
2617,v.meijermeyer,21,RFL,Black Coyotes,Southern Ristan,FW,1680000
2618,d.makumbi,18,RFL,Black Coyotes,Rarita,FWMF,470000
2619,j.suryani,20,RFL,Black Coyotes,Redohrainbri,FWMF,5740000
2620,o.noor,34,RFL,Black Coyotes,Cabral Retrea,GK,3730000
2621,a.khainza,#N/A,RFL,Black Coyotes,Sobianitedrucy,GK,1490000
2622,d.mattila,26,RFL,Black Coyotes,Rarita,MF,6670000
2623,f.chin,22,RFL,Black Coyotes,Rarita,MF,1340000
2624,o.wanjala,23,RFL,Black Coyotes,Rarita,MF,1750000
2625,r.jimenez,20,RFL,Black Coyotes,Rarita,MF,4580000
2626,p.villa,20,RFL,Black Coyotes,Rarita,MFFW,7820000
2627,m.arifin,26,RFL,Black Coyotes,Unicorporated Tiagascar,MFFW,1600000
2628,k.mawanda,#N/A,RFL,Black Coyotes,Varijitri Isles,MFFW,1690000
2629,a.hasibuan,26,RFL,Educated Avengers,Rarita,DF,680000
2630,l.tambala,35,RFL,Educated Avengers,Rarita,DF,750000
