,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,
974,d.okech,Hideous Spartans,24170000,26149906,28291997.67,30609560.6,33116968.65,35829773.15,38764799.33,41940250.67,45375821.78,49092820.61,53114300.55
975,p.muianga,Hideous Spartans,19030000,20085463.12,21199465.51,22375253.94,23616255.27,24926086.4,26308564.85,27767719.86,29307804.16,30933306.33,32648963.92
976,s.chemutai,Hideous Spartans,1.90E+07,19662309.37,20347705.77,21056993.99,21791006.85,22550606.22,23336684,24150163.18,24991998.93,25863179.72,26764728.47
977,q.busobozi,Hideous Spartans,24950000,25776501.04,26630380.99,27512546.82,28423935.53,29365515.18,30338285.86,31343280.84,32381567.58,33454248.91,34562464.19
978,x.ahmad,Hideous Spartans,9460000,10262798.17,11133723.7,12078558.05,13103573.3,14215573.78,15421941.28,16730684,18150489.76,19690783.61,21361790.48
979,p.ssempijja,Hideous Spartans,19740000,20760127.86,21832974.11,22961263.13,24147860.1,25395778.29,26708186.65,28088417.92,29539977.08,31066550.22,32672013.92
980,s.magezi,Hideous Spartans,19700000,20921293.8,22218301.23,23595716.13,25058523.33,26612016.69,28261818.27,30013898.65,31874598.56,33850651.84,35949209.77
981,b.hadzi,Hideous Spartans,31960000,33566927.37,35254649.98,37027230.15,38888934.46,40844244.01,42897865.22,45054741.12,47320063.3,49699284.36,52198131.06
982,f.zziwa,Marvelous Heels,13890000,14175760.47,14467399.92,14765039.3,15068802.05,15378814.14,15695204.15,16018103.28,16347645.45,16683967.32,17027208.38
983,o.pellegrini,Marvelous Heels,24230000,24370813.62,24512445.58,24654900.63,24798183.58,24942299.21,25087252.39,25233047.96,25379690.83,25527185.92,25675538.18
984,g.chakanyuka,Marvelous Heels,27530000,27792478.91,28057460.38,28324968.25,28595026.62,28867659.81,29142892.35,29420749.04,29701254.9,29984435.18,30270315.39
985,r.mbeiza,Marvelous Heels,12790000,13564187.4,14385236.88,15255985.05,16179440.2,17158792.72,18197426.11,19298928.68,20467105.96,21705993.8,23019872.36
986,b.ionescu,Marvelous Heels,21760000,23279134.71,24904325.04,26642975.07,28503005.77,30492891.13,32621696.71,34899120.96,37335539.44,39942052.02,42730533.53
987,f.kigongo,Marvelous Heels,22670000,24519508.59,26519907.43,28683506.75,31023621.08,33554651.24,36292172.88,39253032.41,42455450.6,45919134.79,49665400.08
988,k.ozols,Marvelous Heels,22040000,22741647.94,23465632.99,24212666.25,24983481.46,25778835.74,26599510.29,27446311.18,28320070.15,29221645.42,30151922.52
989,x.han,Marvelous Heels,39690000,40715846.47,41768207.46,42847768.26,43955231.9,45091319.57,46256771.09,47452345.43,48678821.15,49936996.93,51227692.12
990,c.niwagaba,Marvelous Heels,36340000,36816158.35,37298555.74,37787273.92,38282395.72,38784005.03,39292186.86,39807027.34,40328613.7,40857034.34,41392378.81
991,h.manyika,Marvelous Heels,30570000,30720739.64,30872222.58,31024452.48,31177433.01,31331167.89,31485660.83,31640915.56,31796935.86,31953725.48,32111288.23
992,g.prasetyo,Marvelous Heels,37780000,41383833,45331435.5,49655599.69,54392245.76,59580720.35,65264123.37,71489666.01,78309062.97,85778961.99,93961414.44
993,l.bbosa,Marvelous Heels,13590000,13886323.31,14189107.8,14498494.36,14814626.95,15137652.65,15467721.76,15804987.88,16149607.91,16501742.22,16861554.65
994,a.ashaba,Marvelous Heels,14150000,15342720.31,16635976.42,18038242.64,19558707.53,21207334.22,22994925.61,24933195.2,27034843.84,29313642.94,31784524.72
995,h.gimbo,Marvelous Heels,18280000,18688948.55,19107045.83,19534496.52,19971509.86,20418299.79,20875085.02,21342089.16,21819540.82,22307673.73,22806726.83
996,z.sng,Marvelous Heels,24500000,26606826.24,28894824.6,31379574.58,34077995.45,37008461.37,40190926.58,43647061.22,47400398.93,51476497.07,55903110.73
997,l.han,Marvelous Heels,27030000,28775931.47,30634636.77,32613400.23,34719976.7,36962621.9,39350124.85,41891842.25,44597735.17,47478408.1,50545150.49
998,e.gupta,Marvelous Heels,38940000,42308136.16,45967601.06,49943593.34,54263491.2,58957040.95,64056561.79,69597168.41,75617012.78,82157546.81,89263807.83
999,d.isabirye,Marvelous Heels,32930000,33375958.76,33827956.97,34286076.42,34750400.02,35221011.77,35697996.85,36181441.56,36671433.38,37168060.98,37671414.22
1000,r.nimusiima,Marvelous Patriots,25540000,27066041.49,28683265.55,30397120.42,32213379.9,34138162.76,36177953.4,38339623.65,40630455.93,43058167.82,45630938.01
1001,r.dahl,Marvelous Patriots,12570000,12835491.47,13106590.4,13383415.21,13666086.86,13954728.82,14249467.21,14550430.77,14857751,15171562.15,15492001.32
1002,s.magezi,Marvelous Patriots,7630000,7783008.02,7939084.39,8098290.62,8260689.5,8426345.04,8595322.54,8767688.64,8943511.27,9122859.76,9305804.81
1003,w.bintiishak,Marvelous Patriots,30520000,32387705.15,34369706.57,36472998.77,38705004.26,41073599.79,43587144.14,46254507.62,49085103.36,52088920.54,55276559.62
1004,f.ashaba,Marvelous Patriots,20630000,20903580.55,21180789.13,21461673.86,21746283.49,22034667.4,22326875.66,22622958.98,22922968.75,23226957.04,23534976.61
1005,m.birabwa,Marvelous Patriots,7030000,7060128.57,7090386.27,7120773.64,7151291.24,7181939.63,7212719.37,7243631.02,7274675.16,7305852.34,7337163.13
1006,j.anguko,Marvelous Patriots,10230000,10766759.26,11331681.81,11926245.36,12552005.15,13210598.02,13903746.68,14633264.25,15401058.98,16209139.23,17059618.76
1007,q.ogwang,Marvelous Patriots,25450000,25960020.04,26480260.92,27010927.47,27552228.63,28104377.5,28667591.47,29242092.31,29828106.18,30425863.82,31035600.57
1008,s.oduro,Marvelous Patriots,18630000,19433197.09,20271022.49,21144969.15,22056594.36,23007522.56,23999448.23,25034138.89,26113438.27,27239269.59,28413639
1009,a.grgi,Marvelous Patriots,35980000,36090337.33,36201013.02,36312028.12,36423383.65,36535080.68,36647120.23,36759503.37,36872231.15,36985304.62,37098724.85
1010,s.armah,Marvelous Patriots,38790000,39732350.15,40697593.4,41686285.93,42698997.39,43736311.29,44798825.33,45887151.69,47001917.45,48143764.93,49313352.04
1011,z.mugeni,Marvelous Patriots,36970000,38840036.94,40804665.13,42868669.22,45037075.9,47315166.13,49708487.97,52222870.14,54864436.18,57639619.37,60555178.4
1012,h.engel,Marvelous Patriots,26890000,27535114.24,28195705.33,28872144.57,29564812.16,30274097.45,31000399.1,31744125.36,32505694.25,33285533.83,34084082.43
1013,n.khalil,Marvelous Patriots,13360000,14523157.04,15787581.61,17162090.35,18656267.46,20280531.59,22046208.46,23965609.85,26052119.41,28320286.04,30785925.26
1014,k.ozols,Marvelous Patriots,19990000,20000005.01,20010015.02,20020030.04,20030050.08,20040075.13,20050105.19,20060140.28,20070180.39,20080225.53,20090275.69
1015,f.ankrah,Marvelous Patriots,10570000,10836556.74,11109835.57,11390006.01,11677241.86,11971721.29,12273626.96,12583146.17,12900470.9,13225798,13559329.28
1016,y.marlina,Marvelous Patriots,27310000,28283507.77,29291717.76,30335866.97,31417236.52,32537153.18,33696991.02,34898173.11,36142173.21,37430517.65,38764787.14
1017,z.davies,Marvelous Patriots,15140000,16222193.91,17381742.1,18624173.77,19955413.37,21381808.8,22910161.73,24547759.99,26302412.33,28182485.68,30196945.02
1018,e.bah,Marvelous Patriots,22800000,23022143.49,23246451.35,23472944.68,23701644.76,23932573.1,24165751.4,24401201.59,24638945.81,24879006.39,25121405.92
1019,i.tukundane,Marvelous Patriots,38030000,40763272.27,43692988.85,46833268.48,50199244.66,53807138.51,57674337.02,61819476.8,66262533.9,71024920.07,76129585.98
1020,v.ikeda,Marvelous Patriots,36380000,38608646.44,40973820.23,43483885.06,46147717,48974735.83,51974938.44,55158934.08,58537981.97,62124031.04,65929762.23
1021,a.mor,Marvelous Patriots,26160000,27921077.11,29800708.99,31806876.67,33948098.47,36233466.18,38672683.61,41276107.84,44054793.19,47020538.14,50185935.45
1022,h.nakimera,Mean Wolves,8970000,9836295.84,10786255.96,11827960.38,12970269.51,14222899.45,15596504.66,17102768.56,18754502.93,20565756.88,22551936.33
1023,a.mugwagwa,Mean Wolves,26160000,27017197,27902482.18,28816775.91,29761028.73,30736222.33,31743370.55,32783520.48,33857753.48,34967186.38,36112972.59
1024,z.kasibante,Mean Wolves,11010000,11339579.05,11679023.88,12028629.84,12388701.07,12759550.87,13141501.88,13534886.41,13940046.71,14357335.3,14787115.21
1025,f.nalule,Mean Wolves,9570000,9732720.51,9898207.79,10066508.88,10237671.62,10411744.68,10588777.53,10768820.51,10951924.79,11138142.42,11327526.35
1026,x.aminah,Mean Wolves,10680000,10883816.79,11091523.22,11303193.51,11518903.31,11738729.71,11962751.27,12191048.05,12423701.64,12660795.18,12902413.41
1027,d.mortenson,Mean Wolves,9900000,10758507.14,11691462.2,12705321.16,13807099.83,15004422.43,16305574.32,17719559.36,19256162.21,20926016.01,22740676.01
1028,d.hsu,Mean Wolves,7950000,8681662.09,9480661.21,10353194.59,11306029.81,12346557.27,13482847.57,14723714.04,16078781.13,17558559.06,19174525.35
1029,q.roche,Mean Wolves,22310000,23172071.69,24067454.35,24997435.13,25963350.92,26966590.27,28008595.39,29090864.21,30214952.53,31382476.31,32595113.89
1030,o.kantono,Mean Wolves,28990000,29961500.89,30965558.32,32003263.3,33075743.43,34184164.06,35329729.63,36513684.92,37737316.43,39001953.77,40308971.12
1031,m.omony,Mean Wolves,25910000,27479660.25,29144412.49,30910017.51,32782585.08,34768595.15,36874920.19,39108849.05,41478112.11,43990908.09,46655932.41
1032,i.nalubwama,Mean Wolves,27530000,27997816.77,28473583.14,28957434.21,29449507.34,29949942.26,30458881.07,30976468.26,31502850.8,32038178.15,32582602.31
1033,r.sari,Mean Wolves,19520000,20096540.08,20690108.78,21301209.04,21930358.67,22578090.78,23244954.23,23931514.06,24638352.02,25366067.06,26115275.79
1034,b.polak,Mean Wolves,31360000,34183163.02,37260479.4,40614829.12,44271151.94,48256632.77,52600903.85,57336265.02,62497923.92,68124257.7,74257098.42
1035,m.watson,Mean Wolves,23140000,24709718.5,26385919.99,28175827.81,30087155.31,32128139.08,34307574.44,36634853.38,39120004.94,41773738.55,44607490.08
1036,l.khachatryan,Mean Wolves,8380000,8637687.58,8903299.13,9177078.31,9459276.29,9750151.95,10049972.12,10359011.85,10677554.65,11005892.74,11344327.33
1037,z.frank,Mean Wolves,34740000,36884706.6,39161818.68,41579510.42,44146460.64,46871883.94,49765563.82,52837887.75,56099884.49,59563263.66,63240457.81
1038,x.mulder,Mean Wolves,8140000,8440713.38,8752535.91,9075878,9411165.21,9758838.83,10119356.44,10493192.54,10880839.15,11282806.45,11699623.5
1039,l.arai,Mighty Monkeys,12370000,12956553.77,13570920.42,14214418.76,14888430.15,15594401.43,16333848.07,17108357.38,17919591.94,18769293.16,19659285.05
1040,i.khalili,Mighty Monkeys,10270000,11172976.69,12155346.47,13224089.85,14386801.14,15651742.35,17027901.9,18525058.53,20153850.75,21925852.45,23853655.16
1041,d.morales,Mighty Monkeys,24230000,24887363.29,25562560.94,26256076.79,26968407.83,27700064.5,28451571.13,29223466.23,30016302.96,30830649.46,31667089.29
1042,q.tshia,Mighty Monkeys,14190000,14270453.58,14351363.31,14432731.78,14514561.58,14596855.34,14679615.68,14762845.25,14846546.71,14930722.74,15015376.02
1043,i.peeters,Mighty Monkeys,7920000,8083298.97,8249964.93,8420067.3,8593676.93,8770866.15,8951708.75,9136280.06,9324656.97,9516917.94,9713143.05
1044,f.lemaire,Mighty Monkeys,18920000,19454695.65,20004502.27,20569846.9,21151168.66,21748919.08,22363562.44,22995576.16,23645451.14,24313692.15,25000818.23
1045,x.hofer,Mighty Monkeys,8680000,8948028.5,9224333.42,9509170.32,9802802.66,10105502.03,10417548.41,10739230.43,11070845.62,11412700.71,11765111.89
1046,s.nakabugo,Mighty Monkeys,26890000,28467405.51,30137343.87,31905243.17,33776849.96,35758247.85,37855877.35,40076556.77,42427504.39,44916361.93,47551219.38
1047,a.ngabirano,Mighty Monkeys,28830000,30180424.84,31594104.87,33074003.03,34623221.03,36245005.9,37942756.72,39720031.81,41580556.18,43528229.29,45567133.28
1048,e.kyomukama,Mighty Monkeys,29520000,29997604.13,30482935.42,30976118.88,31477281.57,31986552.56,32504063.05,33029946.34,33564337.9,34107375.38,34659198.66
1049,l.nalukenge,Mighty Monkeys,28030000,30738689.36,33709133.91,36966628.46,40538912.2,44456404.89,48752465.92,53463678.4,58630160.62,64295907.75,70509166.44
1050,m.nakaggwa,Mighty Monkeys,11870000,12125378.66,12386251.69,12652737.31,12924956.28,13203031.93,13487090.27,13777260.03,14073672.68,14376462.54,14685766.81
1051,b.atiku,Mighty Monkeys,29900000,30711439.37,31544899.93,32400979.32,33280291.37,34183466.57,35111152.54,36064014.46,37042735.57,38048017.64,39080581.5
1052,j.andersen,Mighty Monkeys,17600000,18761962.45,20000638.34,21321092.36,22728723.53,24229287.35,25828919.29,27534159.87,29351981.45,31289816.68,33355588.95
1053,a.omara,Mighty Monkeys,32600000,35378162.45,38393079.09,41664926.04,45215598.84,49068858.92,53250492.71,57788484.09,62713201.78,68057602.46,73857451.41
1054,k.sah,Mighty Monkeys,14870000,15827981.39,16847679.55,17933070.5,19088386.42,20318132.15,21627102.72,23020402.11,24503463.09,26082068.44,27762373.49
1055,v.athieno,Mighty Monkeys,27880000,30458244.51,33274916.03,36352063.44,39713774.63,43386365.08,47398583.79,51781838.4,56570441.01,61801876.78,67517097.36
1056,y.jain,Mighty Monkeys,24420000,25871427.33,27409121.71,29038210.51,30764125.84,32592622.69,34529798.09,36582111.47,38756406.17,41059932.26,43500370.75
1057,l.kovalenko,Mighty Monkeys,34760000,36961076.78,39301530.4,41790186.51,44436429.58,47250238.37,50242223.48,53423667.43,56806567.14,60403679.22,64228568.06
1058,f.mugide,Red Rangers,13330000,13678899.15,14036930.39,14404332.72,14781351.44,15168238.23,15565251.4,15972655.98,16390723.95,16819734.43,17259973.83
1059,k.nyakudya,Red Rangers,15170000,16263526.5,17435879.65,18692741.64,20040204.29,21484798.53,23033526.05,24693893.3,26473947.8,28382317.18,30428251
1060,k.ohayon,Red Rangers,19670000,19912964.49,20158930.08,20407933.85,20660013.32,20915206.49,21173551.81,21435088.21,21699855.13,21967892.46,22239240.59
1061,y.takeuchi,Red Rangers,24700000,26195362.82,27781256.4,29463161.58,31246890.98,33138609.15,35144853.85,37272558.61,39529076.76,41922206.78,44460219.3
1062,z.donkor,Red Rangers,25020000,25953582.09,26921999.33,27926551.55,28968587.05,30049504.48,31170754.65,32333842.51,33540329.17,34791833.99,36090036.75
1063,e.pour,Red Rangers,10300000,10803462.32,11331533.8,11885417.33,12466374.59,13075728.95,13714868.45,14385248.98,15088397.61,15825916.03,16599484.22
1064,p.ategeka,Red Rangers,16200000,16652284.26,17117195.75,17595087.01,18086320.4,18591268.43,19110314,19643850.68,20192283.06,20756027,21335509.99
1065,c.rodriguez,Red Rangers,22740000,22901133.75,23063409.27,23226834.67,23391418.09,23557167.73,23724091.86,23892198.8,24061496.93,24231994.69,24403700.59
1066,u.musa,Red Rangers,34170000,36373485.98,38719065.92,41215902.88,43873750.82,46702992.7,49714681.01,52920581,56333216.6,59965919.35,63832880.51
1067,i.nagadya,Red Rangers,22400000,23825261.16,25341208.45,26953612.03,28668609.18,30492727.72,32432910.77,34496543.27,36691480.02,39026075.62,41509216.23
1068,j.adam,Red Rangers,21210000,22073802.75,22972784.9,23908379.18,24882076.67,25895429.15,26950051.63,28047624.88,29189898.13,30378691.82,31615900.56
1069,a.namubiru,Red Rangers,20940000,22754727.56,24726725.22,26869622.53,29198230.19,31728642.46,34478348.37,37466352.61,40713306.89,44241652.63,48075776.14
1070,l.ndoro,Red Rangers,2100000,2261538.46,2435502.96,2622849.34,2824606.98,3041884.44,3275875.55,3527865.98,3799240.29,4091489.54,4406219.5
1071,w.ainomugisha,Remarkable Flames,12980000,13266173.23,13558655.79,13857586.78,14163108.38,14475365.89,14794507.81,15120685.94,15454055.39,15794774.72,16143005.98
1072,m.krlievi,Remarkable Flames,27120000,28485453.14,29919654.88,31426066.63,33008324.05,34670245.87,36415843.07,38249328.58,40175127.46,42197887.56,44322490.73
1073,k.ntale,Remarkable Flames,14280000,14482840.91,14688563.08,14897207.44,15108815.5,15323429.36,15541091.71,15761845.85,15985735.71,16212805.82,16443101.35
1074,l.abbasi,Remarkable Flames,15300000,16531779.66,17862728.02,19300829.01,20854709.31,22533690.14,24347843.16,26308050.88,28426071.92,30714611.61,33187398.14
1075,o.ortega,Remarkable Flames,26220000,27357278.15,28543885.12,29781960.52,31073736.77,32421543.1,33827809.79,35295072.53,36825976.99,38423283.59,40089872.49
1076,e.mtetwa,Remarkable Flames,13420000,13768837.92,14126743.49,14493952.42,14870706.54,15257253.95,15653849.24,16060753.58,16478234.94,16906568.27,17346035.64
1077,y.thin,Remarkable Flames,17320000,17563372.37,17810164.48,18060424.41,18314200.86,18571543.26,18832501.71,19097127.03,19365470.74,19637585.08,19913523.04
1078,d.safitri,Remarkable Flames,22970000,23192127.47,23416402.99,23642847.33,23871481.46,24102326.55,24335403.99,24570735.37,24808342.49,25048247.34,25290472.14
1079,h.alobo,Remarkable Flames,15500000,17014872.52,18677799.16,20503249.78,22507108.47,24706811.71,27121500.1,29772184.96,32681931.08,35876057.49,39382357.72
1080,m.nyirongo,Remarkable Flames,25580000,26017351.89,26462181.36,26914616.27,27374786.65,27842824.75,28318865.1,28803044.5,29295502.12,29796379.49,30305820.57
1081,a.dickson,Remarkable Flames,28510000,29654144.47,30844205,32082024.24,33369518.83,34708682.3,36101588.19,37550393.26,39057340.82,40624764.2,42255090.38
1082,c.denis,Remarkable Flames,35950000,37712357.75,39561110.62,41500493.93,43534950.59,45669141.34,47907955.39,50256521.63,52720220.38,55304695.73,58015868.44
1083,h.morgan,Remarkable Flames,27100000,29721165.52,32595855.35,35748590.85,39206265.16,42998372.55,47157260.06,51718403.39,56720709.5,62206848.54,68223617.79
1084,e.nabaasa,Remarkable Flames,4290000,4402894.74,4518760.39,4637675.13,4759719.22,4884974.99,5013526.96,5145461.88,5280868.77,5419839,5562466.34
1085,c.msukwa,Remarkable Flames,17940000,18999031.88,20120580.39,21308336.03,22566207.1,23898332.67,25309096.11,26803139.56,28385379.21,30061021.43,31835579.95
1086,h.arthur,Remarkable Flames,22780000,23869751.61,25011634.85,26208143.6,27461891.04,28775615.36,30152185.74,31594608.61,33106034.22,34689763.55,36349255.46
1087,p.naiga,Remarkable Flames,32790000,33832098.8,34907316.54,36016705.77,37161352.5,38342377.23,39560936.1,40818221.99,42115465.67,43453937.05,44834946.37
1088,k.eyotaru,Remarkable Flames,11170000,12078305.91,13060472.12,14122504.7,15270898.11,16512674.92,17855428.73,19307370.66,20877379.51,22575056.06,24410781.82
1089,u.nhantumbo,Remarkable Flames,27620000,29072576.22,30601545.55,32210925.61,33904945.33,35688056.02,37564943.11,39540538.44,41620033.22,43808891.68,46112865.4
