,Player,Nation,Age,sal0,sal1,sal2,sal3,sal4,sal5,sal6,sal7,sal8,sal9
1362,m.carpentier,Lefghau,26,25960000,27200000,27110000,26800000,26930000,26870000,26920000,27160000,26910000,27000000
1363,m.chan,Esia,23,32480000,33730000,33900000,33580000,34030000,33920000,33530000,33700000,33620000,33680000
1364,m.chavula,Dosqaly,31,18200000,18870000,19040000,18870000,18930000,19320000,18200000,18200000,18200000,18200000
1365,m.chirambo,Sobianitedrucy,35,15140000,15630000,15140000,15140000,15140000,15140000,15140000,15140000,15140000,15140000
1366,m.colombo,Djipines,19,17250000,17930000,17740000,18060000,18010000,17920000,18000000,17830000,18070000,18020000
1367,m.dbrowski,Northslands,20,35850000,37500000,37520000,37420000,37240000,37410000,37070000,37560000,37440000,37010000
1368,m.dufour,Esia,30,12640000,13080000,13110000,13230000,13100000,13150000,13420000,12640000,12640000,12640000
1369,m.ebong,Esia,28,26280000,27130000,27270000,27200000,27250000,27500000,27240000,27340000,27890000,26280000
1370,m.ferrara,People's Land of Maneau,22,16770000,17510000,17420000,17500000,17340000,17570000,17520000,17310000,17400000,17360000
1371,m.galli,Dosqaly,18,8840000,9250000,9190000,9090000,9250000,9230000,9180000,9230000,9140000,9260000
1372,m.gomez,Nganion,22,28750000,29830000,29860000,30000000,29720000,30120000,30030000,29680000,29830000,29760000
1373,m.graham,Lefghau,26,14040000,14710000,14660000,14490000,14570000,14530000,14560000,14690000,14560000,14600000
1374,m.guma,Dosqaly,19,22060000,22930000,22690000,23090000,23030000,22910000,23020000,22810000,23110000,23040000
1375,m.hasani,People's Land of Maneau,31,7110000,7370000,7440000,7370000,7400000,7550000,7110000,7110000,7110000,7110000
1376,m.hassan,Sobianitedrucy,28,32520000,33570000,33740000,33660000,33720000,34030000,33710000,33830000,34520000,32520000
1377,m.heinonen,Reugha,27,24310000,25390000,25100000,25220000,25160000,25210000,25440000,25200000,25290000,25800000
1378,m.hsieh,Lonnia Haba,26,17540000,18380000,18320000,18110000,18200000,18150000,18190000,18350000,18180000,18250000
1379,m.iqbal,Lenia Gerdanho,28,22670000,23400000,23520000,23460000,23510000,23720000,23500000,23580000,24060000,22670000
1380,m.jha,Dosqaly,30,25320000,26210000,26260000,26490000,26250000,26340000,26870000,25320000,25320000,25320000
1381,m.kabiru,Sobianitedrucy,23,14680000,15380000,15320000,15180000,15380000,15330000,15160000,15230000,15190000,15220000
1382,m.kakaire,Sobianitedrucy,32,32490000,34000000,33680000,33800000,34480000,32490000,32490000,32490000,32490000,32490000
1383,m.kamya,Dosqaly,22,20370000,21260000,21160000,21260000,21060000,21340000,21280000,21030000,21130000,21080000
1384,m.kayesu,Lefghau,32,20340000,21160000,21090000,21160000,21590000,20340000,20340000,20340000,20340000,20340000
1385,m.kebirungi,Nganion,22,15880000,16620000,16490000,16570000,16420000,16640000,16590000,16390000,16480000,16440000
1386,m.khatun,Nganion,23,16870000,17520000,17610000,17440000,17680000,17620000,17420000,17500000,17460000,17490000
1387,m.kiiza,Mico,24,23990000,25040000,24800000,25130000,25060000,24770000,24890000,24830000,24880000,25100000
1388,m.knezevi,Lefghau,20,31640000,32890000,33120000,33030000,32860000,33020000,32710000,33150000,33050000,32670000
1389,m.korugyendo,Nganion,29,20520000,21310000,21240000,21280000,21470000,21270000,21350000,21780000,20520000,20520000
1390,m.kusiima,Nancipenuaroe,27,34240000,35760000,35350000,35520000,35440000,35510000,35830000,35500000,35620000,36340000
1391,m.kyomugisha,Esia,18,8060000,8430000,8380000,8290000,8440000,8410000,8370000,8410000,8330000,8440000
1392,m.li,Iverde,32,27200000,28460000,28200000,28290000,28870000,27200000,27200000,27200000,27200000,27200000
1393,m.ludwig,Rarita,32,11910000,12460000,12350000,12390000,12640000,11910000,11910000,11910000,11910000,11910000
1394,m.lunkuse,Dosqaly,20,13390000,13770000,14020000,13980000,13910000,13970000,13840000,14030000,13990000,13820000
1395,m.ma,Central Namemo Laand,19,9760000,10150000,10040000,10220000,10190000,10140000,10190000,10090000,10230000,10190000
1396,m.maimon,Dosqaly,32,20980000,21950000,21750000,21820000,22270000,20980000,20980000,20980000,20980000,20980000
1397,m.manda,Quewenia,20,6270000,6450000,6560000,6550000,6510000,6540000,6480000,6570000,6550000,6470000
1398,m.mansouri,Nganion,22,27100000,28100000,28150000,28280000,28020000,28390000,28300000,27980000,28120000,28050000
1399,m.mizrahi,Rosvi,24,16950000,17690000,17520000,17760000,17700000,17500000,17590000,17540000,17580000,17740000
1400,m.mubangizi,Greri Landmoslands,24,30740000,32080000,31780000,32210000,32110000,31740000,31890000,31810000,31880000,32170000
1401,m.mudimba,Nganion,23,12440000,12910000,12980000,12860000,13030000,12990000,12840000,12910000,12870000,12900000
1402,m.mugeni,Dosqaly,20,31860000,32760000,33350000,33260000,33090000,33250000,32940000,33380000,33280000,32890000
1403,m.muhindo,Rarita,26,28640000,29570000,29910000,29570000,29710000,29640000,29700000,29970000,29690000,29790000
1404,m.murmu,Rosvi,28,9140000,9510000,9480000,9460000,9480000,9560000,9480000,9510000,9700000,9140000
1405,m.musenero,Dosqaly,21,22640000,23700000,23630000,23510000,23630000,23410000,23720000,23650000,23370000,23490000
1406,m.muwanga,Manlisgamncent,23,36170000,37570000,37750000,37400000,37900000,37780000,37340000,37530000,37430000,37510000
1407,m.nagudi,Pitpu Biaal,26,20320000,21290000,21220000,20980000,21080000,21030000,21070000,21260000,21070000,21140000
1408,m.nakaggwa,Byasier Pujan,26,20230000,21200000,21130000,20890000,20990000,20940000,20980000,21170000,20970000,21040000
1409,m.nakkazi,Slandsganiamayotteque,27,13620000,14230000,14060000,14130000,14100000,14120000,14250000,14120000,14170000,14460000
1410,m.nakyejwe,Varijitri Isles,23,28880000,30210000,30140000,29860000,30260000,30160000,29820000,29960000,29890000,29950000
1411,m.naluwooza,Nganion,23,27670000,28950000,28880000,28610000,28990000,28900000,28570000,28710000,28640000,28690000
1412,m.namiiro,Sobianitedrucy,34,14970000,15680000,15890000,14970000,14970000,14970000,14970000,14970000,14970000,14970000
1413,m.namukwaya,Ngoque Blicri,32,27750000,29040000,28770000,28870000,29450000,27750000,27750000,27750000,27750000,27750000
1414,m.namusisi,Sobianitedrucy,14,8560000,8930000,9060000,9010000,8870000,8950000,8900000,8800000,8960000,8940000
1415,m.nankwanga,Central Diasongo,24,21800000,22750000,22540000,22840000,22770000,22510000,22620000,22560000,22610000,22810000
1416,m.nanzala,Nganion,39,23460000,24130000,23460000,23460000,23460000,23460000,23460000,23460000,23460000,23460000
1417,m.neo,Esia,28,34910000,36040000,36220000,36130000,36200000,36530000,36190000,36310000,37050000,34910000
1418,m.nkhata,People's Land of Maneau,16,24470000,25750000,25360000,25600000,25440000,25160000,25610000,25540000,25420000,25540000
1419,m.nurhayati,Nganion,24,17190000,17830000,17770000,18010000,17950000,17750000,17830000,17790000,17830000,17990000
1420,m.nyamahunge,Loco Phirema,32,11220000,11650000,11630000,11670000,11910000,11220000,11220000,11220000,11220000,11220000
1421,m.nyirongo,Lefghau,20,33430000,34380000,34990000,34900000,34720000,34890000,34560000,35030000,34920000,34510000
1422,m.odong,Esia,23,13970000,14510000,14580000,14440000,14640000,14590000,14420000,14490000,14460000,14490000
1423,m.ojo,Dosqaly,25,23210000,24000000,24320000,24240000,23960000,24080000,24020000,24070000,24290000,24060000
1424,m.okori,Dosqaly,19,9650000,10030000,9920000,10100000,10070000,10020000,10070000,9980000,10110000,10080000
1425,m.okori,Rarita,19,9650000,10030000,9920000,10100000,10070000,10020000,10070000,9980000,10110000,10080000
1426,m.okumu,Nganion,23,10420000,10820000,10870000,10770000,10920000,10880000,10760000,10810000,10780000,10810000
1427,m.opoku,Lefghau,23,33150000,34430000,34600000,34270000,34730000,34620000,34220000,34390000,34310000,34380000
1428,m.paterson,Nganion,19,15070000,15650000,15500000,15770000,15730000,15650000,15730000,15580000,15790000,15740000
1429,m.pedersen,Rarita,23,4680000,4900000,4880000,4840000,4900000,4890000,4830000,4860000,4840000,4850000
1430,m.purnomo,Central Diasongo,27,26300000,27470000,27150000,27290000,27220000,27270000,27520000,27270000,27360000,27910000
1431,m.ramirez,Reugha,20,15200000,15630000,15910000,15870000,15790000,15860000,15720000,15930000,15880000,15690000
1432,m.rashid,Sobianitedrucy,22,25020000,25730000,25990000,26110000,25870000,26210000,26130000,25830000,25960000,25890000
1433,m.reilly,Dosqaly,18,26770000,28010000,27830000,27530000,28020000,27950000,27800000,27940000,27680000,28050000
1434,m.ruggiero,Dosqaly,24,19470000,20320000,20130000,20400000,20340000,20100000,20200000,20150000,20190000,20370000
1435,m.sardar,Sobianitedrucy,19,29670000,30850000,30510000,31060000,30970000,30820000,30960000,30680000,31090000,30990000
1436,m.schwartz,Slandsganiamayotteque,20,18340000,18860000,19200000,19150000,19050000,19140000,18960000,19220000,19160000,18930000
1437,m.sinh,Loco Phirema,25,25600000,26470000,26820000,26740000,26430000,26560000,26500000,26550000,26790000,26540000
1438,m.sseguya,Nganion,36,11510000,11970000,11510000,11510000,11510000,11510000,11510000,11510000,11510000,11510000
1439,m.stein,Nganion,31,17720000,18380000,18540000,18370000,18430000,18810000,17720000,17720000,17720000,17720000
1440,m.takacs,Sobianitedrucy,23,26210000,27060000,27350000,27100000,27460000,27380000,27060000,27190000,27130000,27180000
1441,m.takata,Janmico,21,16010000,16600000,16710000,16630000,16710000,16550000,16770000,16720000,16530000,16610000
1442,m.turyamureba,Janmico,21,15270000,16210000,15940000,15860000,15940000,15790000,16000000,15950000,15760000,15840000
1443,m.vasquez,Lefghau,27,21540000,22500000,22240000,22350000,22290000,22340000,22540000,22330000,22410000,22860000
1444,m.wandera,Imaar Vircoand,27,8830000,9150000,9120000,9160000,9140000,9160000,9240000,9150000,9190000,9370000
1445,m.watson,Dosqaly,24,19520000,20370000,20180000,20450000,20390000,20150000,20250000,20200000,20240000,20420000
1446,m.wojcik,Dosqaly,25,19610000,20270000,20550000,20480000,20250000,20350000,20300000,20340000,20520000,20330000
1447,m.wu,Ngoque Blicri,18,16100000,16840000,16740000,16560000,16850000,16810000,16720000,16800000,16650000,16870000
1448,m.zhou,Quewenia,32,24400000,25530000,25300000,25380000,25900000,24400000,24400000,24400000,24400000,24400000
1449,n.almeida,Imaar Vircoand,22,24890000,25980000,25850000,25980000,25730000,26080000,26000000,25700000,25820000,25760000
1450,n.alum,Imaar Vircoand,30,27530000,28310000,28550000,28810000,28540000,28640000,29220000,27530000,27530000,27530000
1451,n.andama,Nganion,34,5470000,5710000,5810000,5470000,5470000,5470000,5470000,5470000,5470000,5470000
1452,n.bianco,Lylimi,25,25860000,26740000,27090000,27010000,26700000,26830000,26760000,26820000,27060000,26810000
1453,n.binhashim,Dosqaly,29,19860000,20810000,20550000,20600000,20780000,20590000,20660000,21080000,19860000,19860000
1454,n.binsulaiman,Dosqaly,33,23090000,23980000,24020000,24510000,23090000,23090000,23090000,23090000,23090000,23090000
1455,n.bintisulaiman,Esia,20,14470000,14880000,15150000,15110000,15030000,15100000,14960000,15160000,15110000,14940000
1456,n.bondarenko,People's Land of Maneau,16,30860000,32480000,31990000,32280000,32080000,31740000,32300000,32210000,32050000,32210000
1457,n.busingye,Sobianitedrucy,23,17410000,18080000,18170000,18000000,18240000,18180000,17970000,18060000,18020000,18050000
1458,n.chaw,Rarita,31,1960000,2040000,2050000,2030000,2040000,2080000,1960000,1960000,1960000,1960000
1459,n.cheng,Sobianitedrucy,19,37760000,39220000,38830000,39520000,39420000,39220000,39410000,39040000,39560000,39440000
1460,n.colon,Central Diasongo,20,38030000,39500000,39810000,39700000,39500000,39690000,39320000,39840000,39720000,39260000
1461,n.cudjoe,Cabral Retrea,18,6110000,6390000,6350000,6280000,6400000,6380000,6350000,6380000,6320000,6400000
1462,n.dutta,Sobianitedrucy,27,9720000,10170000,10030000,10080000,10060000,10080000,10170000,10080000,10110000,10320000
1463,n.ferhatovi,Rosvi,19,7210000,7500000,7410000,7550000,7530000,7490000,7520000,7450000,7550000,7530000
1464,n.garza,Greri Landmoslands,19,8240000,8570000,8470000,8620000,8600000,8560000,8600000,8520000,8630000,8610000
1465,n.gheorghe,Republic of Denand Landsa,31,27490000,28510000,28760000,28500000,28600000,29180000,27490000,27490000,27490000,27490000
1466,n.grgi,Ingre,23,25240000,26220000,26340000,26100000,26440000,26360000,26060000,26190000,26120000,26170000
1467,n.gumbo,People's Land of Maneau,19,19030000,19780000,19570000,19920000,19870000,19770000,19860000,19680000,19940000,19880000
1468,n.hang,Djipines,31,6550000,6850000,6850000,6790000,6810000,6950000,6550000,6550000,6550000,6550000
1469,n.irawan,Rarita,24,2430000,2520000,2510000,2550000,2540000,2510000,2520000,2510000,2520000,2540000
1470,n.jorgensen,Nganion,25,19140000,19880000,20050000,19990000,19760000,19860000,19810000,19850000,20030000,19840000
1471,n.khalil,Dastatesne,28,32550000,33600000,33770000,33690000,33760000,34060000,33740000,33860000,34550000,32550000
1472,n.kigongo,Dosqaly,23,29350000,30480000,30630000,30350000,30750000,30650000,30300000,30450000,30380000,30440000
1473,n.kiss,Esia,19,21100000,21940000,21700000,22090000,22030000,21920000,22020000,21820000,22110000,22040000
1474,n.kozowski,Ngoque Blicri,17,7960000,8250000,8330000,8280000,8190000,8330000,8310000,8270000,8310000,8230000
1475,n.kumar,Nganion,19,33270000,34430000,34210000,34820000,34730000,34560000,34720000,34400000,34860000,34750000
1476,n.kyohirwe,Dosqaly,27,23590000,24640000,24350000,24470000,24410000,24460000,24680000,24460000,24540000,25040000
1477,n.maeda,Dosqaly,27,32650000,34100000,33710000,33870000,33790000,33860000,34160000,33850000,33960000,34650000
1478,n.magombo,Sobianitedrucy,27,24880000,25990000,25690000,25810000,25750000,25800000,26030000,25790000,25880000,26410000
1479,n.masango,Dosqaly,19,5680000,5900000,5840000,5950000,5930000,5900000,5930000,5870000,5950000,5930000
1480,n.mucunguzi,Biarizea,29,17430000,18070000,18040000,18080000,18240000,18070000,18130000,18500000,17430000,17430000
1481,n.muhammadu,Byasier Pujan,25,20440000,21190000,21420000,21350000,21100000,21210000,21150000,21200000,21390000,21190000
1482,n.mushabe,Lefghau,36,22510000,22510000,22510000,22510000,22510000,22510000,22510000,22510000,22510000,22510000
1483,n.muzenda,Nganion,25,11260000,11580000,11800000,11760000,11620000,11680000,11650000,11680000,11780000,11670000
1484,n.nafuna,Rosvi,36,3790000,3970000,3790000,3790000,3790000,3790000,3790000,3790000,3790000,3790000
1485,n.nakacwa,Central Diasongo,25,20510000,21210000,21490000,21420000,21170000,21280000,21230000,21270000,21460000,21260000
1486,n.nalule,Esia,31,35930000,37260000,37600000,37250000,37380000,38140000,35930000,35930000,35930000,35930000
1487,n.namataka,Janmico,18,22970000,23880000,23880000,23620000,24040000,23980000,23860000,23970000,23750000,24070000
1488,n.namwanje,Western Niasland,29,31880000,33070000,32990000,33060000,33360000,33050000,33160000,33840000,31880000,31880000
1489,n.nantege,People's Land of Maneau,19,33180000,34490000,34120000,34730000,34640000,34460000,34630000,34300000,34760000,34660000
1490,n.nanziri,Esia,28,23120000,23870000,23990000,23930000,23980000,24190000,23970000,24050000,24540000,23120000
1491,n.nassiri,Janmico,22,13580000,14210000,14100000,14170000,14040000,14230000,14180000,14020000,14090000,14050000
1492,n.ngabirano,Esia,18,19900000,20820000,20690000,20460000,20830000,20770000,20670000,20770000,20570000,20850000
1493,n.niwagaba,Nganion,33,31550000,33060000,32820000,33490000,31550000,31550000,31550000,31550000,31550000,31550000
1494,n.nowak,Cuandbo,31,30940000,32090000,32370000,32080000,32180000,32840000,30940000,30940000,30940000,30940000
1495,n.nwachukwu,Esia,31,22860000,23710000,23920000,23700000,23780000,24260000,22860000,22860000,22860000,22860000
1496,n.nyesiga,Southslands,20,13350000,13730000,13970000,13940000,13870000,13930000,13800000,13990000,13940000,13780000
1497,n.ofosu,Esia,27,16980000,17730000,17530000,17620000,17570000,17610000,17770000,17600000,17660000,18020000
1498,n.opolot,Dosqaly,18,1630000,1710000,1690000,1680000,1710000,1700000,1690000,1700000,1690000,1710000
1499,n.oyama,Dosqaly,30,11790000,12200000,12230000,12340000,12220000,12260000,12510000,11790000,11790000,11790000
1500,n.quinn,Nganion,24,14770000,15250000,15270000,15470000,15430000,15250000,15320000,15290000,15320000,15450000
1501,n.sadeghi,Imaar Vircoand,30,10440000,10900000,10830000,10920000,10820000,10860000,11080000,10440000,10440000,10440000
1502,n.sembiring,Giumle Lizeibon,28,17890000,18470000,18560000,18520000,18550000,18720000,18550000,18610000,18990000,17890000
1503,n.soto,Lenia Gerdanho,23,31860000,33090000,33250000,32940000,33380000,33280000,32890000,33050000,32970000,33040000
1504,n.suryani,Lefghau,25,13360000,13810000,14000000,13950000,13790000,13860000,13830000,13850000,13980000,13850000
1505,n.tamura,Rarita,28,8240000,8600000,8550000,8530000,8550000,8620000,8540000,8570000,8750000,8240000
1506,n.terzi,Rarita,22,5000000,5220000,5190000,5220000,5170000,5240000,5220000,5160000,5190000,5170000
1507,n.tkachuk,Sobianitedrucy,42,15100000,15100000,15100000,15100000,15100000,15100000,15100000,15100000,15100000,15100000
1508,n.tugumisirize,Esia,30,13670000,14150000,14180000,14300000,14170000,14220000,14510000,13670000,13670000,13670000
1509,n.tumwesigye,Dosqaly,37,16350000,16350000,16350000,16350000,16350000,16350000,16350000,16350000,16350000,16350000
